Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
20,-5,NIKI - You'll Be in My Heart - Spotify Singles,37,15,,2783283,"-26,551",19668564,"-15,620",81682454
21,-1,Lorde - What Was That,5,5,,2754868,"+202,885",15796483,"+2,754,868",15796483
22,=,Drake - NOKIA,74,15,,2735907,"+270,164",18788126,"+95,641",199792598
23,+1,The Weeknd - Timeless (w/ Playboi Carti),214,2,(x1),2705796,"+297,107",19054980,"-46,265",794557872
24,+2,WizTheMc - Show Me Love (w/ bees & honey),55,20,,2667971,"+277,479",18476655,"+193,148",123417256
25,-2,Bad Bunny - BAILE INoLVIDABLE,114,3,(x1),2523534,"+69,807",19038874,"-201,026",522955480
26,+1,"Chappell Roan - Good Luck, Babe!",385,5,,2433210,"+97,873",17552087,"-26,408",1459076694
27,+1,Kendrick Lamar - All The Stars (w/ SZA),690,2,(x14),2414538,"+94,103",17483617,"-39,902",1227328097
28,+7,The Goo Goo Dolls - Iris,592,28,,2413652,"+262,066",16538796,"+224,535",966727753
29,=,Teddy Swims - Lose Control,530,5,,2409240,"+115,716",17314379,"+64,556",1651436231
30,+15,sombr - undressed,33,30,,2364394,"+341,573",15304248,"+411,062",57877377
31,-1,Neton Vega - Morena (w/ Peso Pluma),73,24,,2361894,"+82,096",17169986,"+49,327",152320207
32,-1,Kendrick Lamar - Not Like Us,358,1,(x10),2355322,"+130,744",17136108,"-29,837",1423501134
33,+9,Lord Huron - The Night We Met,1001,15,,2344320,"+299,115",15499358,"+233,260",1771255764
34,+6,The Marías - No One Noticed,171,32,,2316927,"+248,070",15559206,"+120,605",304627915
35,-10,"The Weeknd - One Of The Girls (w/ JENNIE, Lily-Rose Depp)",569,2,(x2),2303688,"-98,331",17342856,"-189,264",1700316436
36,+1,Tate McRae - Sports car,95,14,,2298813,"+196,291",17912035,"-339,419",272098362
37,-5,"Jombriel - VITAMINA (w/ DFZM, Jøtta)",53,24,,2283797,"+75,695",16994450,"+3,345",102885894
38,-5,Chappell Roan - Pink Pony Club,255,18,,2255782,"+96,496",16124426,"+66,333",500016502
39,+5,Ravyn Lenae - Love Me Not,41,39,,2249547,"+223,249",14269579,"+446,086",66524637
40,-6,Arctic Monkeys - I Wanna Be Yours,1027,11,,2239055,"+83,864",15549576,"+90,381",2465090274
41,-5,Cup of Joe - Multo,24,24,,2196029,"+90,826",15931475,"-263,235",55051107
42,-4,Bad Bunny - EoO,114,9,,2157098,"+71,048",16389809,"-105,593",339881805
43,+4,The Neighbourhood - Sweater Weather,1793,14,,2143755,"+185,945",14743648,"+135,202",3112106887
44,+7,Fuerza Regida - ME JALO (w/ Grupo Frontera),123,38,,2137315,"+279,733",13723645,"+221,651",239669388
45,-6,ATLXS - PASSO BEM SOLTO - Slowed,33,38,,2136762,"+52,310",15273849,"+94,793",61866353
46,+8,Charli xcx - party 4 u,8,46,,2113883,"+294,355",12970768,"+856,357",14228294
47,-1,Sabrina Carpenter - Taste,249,2,(x3),2074019,"+93,879",14851006,"-39,312",986823303
48,-7,yung kai - blue,149,22,,2068950,"+8,774",14228598,"+120,552",350523010
49,+1,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),24,49,,2054941,"+175,152",12610447,"+522,373",35805834
50,-2,KAROL G - Si Antes Te Hubiera Conocido,312,4,,2016623,"+66,569",14712094,"-35,097",1150666488
51,+1,"Tyler, The Creator - See You Again (w/ Kali Uchis)",786,13,,2014632,"+179,838",13360087,"+154,380",1550478246
52,+1,The Police - Every Breath You Take,1292,34,,1993940,"+168,720",13917992,"+87,875",1566987307
53,+6,Coldplay - Yellow,1582,15,,1976268,"+230,682",13154884,"-5,698",2243464092
54,+20,Tate McRae - Revolving door,67,18,,1962630,"+333,698",12919050,"+223,601",146232227
55,+1,Fuerza Regida - Por Esos Ojos,76,34,,1941159,"+172,452",13165917,"+132,629",148766034
56,-7,Alleh - capaz (merengueton) (w/ Yorghaki),128,34,,1877321,"-23,090",14902817,"-208,130",277300723
57,=,Hozier - Too Sweet,403,2,(x10),1860377,"+104,147",13084817,"+27,396",1434639761
58,+8,Teddy Swims - Bad Dreams,177,41,,1860075,"+164,827",13310671,"+7,123",315588650
59,+10,Kendrick Lamar - tv off (w/ Lefty Gunplay),157,5,,1852875,"+166,537",13373518,"-43,825",508220032
60,-5,FloyyMenor - Gata Only (w/ Cris Mj),442,2,(x1),1848198,"+41,800",13259752,"-41,770",1538915083
61,+4,Coldplay - Viva La Vida,1004,27,,1839525,"+141,204",12351274,"+73,268",1565654242
62,+11,Bruno Mars - Just the Way You Are,892,27,,1836878,"+206,131",11985878,"+187,835",1239767325
63,-1,Tito Double P - TATTOO,60,21,,1818614,"+108,281",12786038,+876,131804385
64,+4,Sabrina Carpenter - Please Please Please,326,1,(x19),1805649,"+115,992",12683743,"-20,985",1382016621
65,+14,Lil Tecca - Dark Thoughts,46,18,,1798225,"+189,005",12545784,"+39,227",106160705
66,-6,Ariana Grande - we can't be friends (wait for your love),417,1,(x13),1795585,"+65,540",12520555,"+35,509",1356844306
67,-4,Fourtwnty - Mangu (w/ Charita Utami),9,63,,1791553,"+82,165",10690992,"+616,518",13055825
68,-1,Arctic Monkeys - 505,1212,40,,1781447,"+88,972",12124620,"+58,383",1705886180
69,-26,d4vd - Feel It,90,43,,1780413,"-247,598",13740206,"-18,968",150428733
70,=,Neton Vega - Loco,123,14,,1768765,"+102,903",12875723,"-7,105",319486261
71,-10,Bad Bunny - NUEVAYoL,114,5,,1768669,"+52,315",12981922,"+6,983",424614271
72,=,Esau Ortiz - Triple Lavada,21,69,,1753274,"+109,759",12314686,"+111,772",33339934
73,+7,Neton Vega - M&M,67,53,,1749212,"+147,982",12299122,"-29,090",115698348
74,+4,Benson Boone - Sorry I'm Here For Someone Else,47,58,,1746756,"+132,486",12398885,"+176,019",71463591
75,-4,Clave Especial - COMO CAPO (w/ Fuerza Regida),28,71,,1741285,"+91,499",11564117,"+106,485",43338035
76,-12,Shaboozey - A Bar Song (Tipsy),379,5,,1730281,"+28,739",12251327,"+159,405",1216376317
77,+10,Ed Sheeran - Azizam,21,27,,1717879,"+219,431",10757740,"+1,717,879",40944984
78,-2,Bruno Mars - Locked out of Heaven,1278,21,,1694561,"+67,149",11499338,"+75,467",1573807802
79,-4,Jung Kook - Seven (w/ Latto),654,1,(x71),1672784,"+45,007",11598129,"+81,551",2092203256
80,+8,Chrystal - The Days - NOTION Remix (w/ NOTION),113,49,,1669696,"+175,818",11271871,"+274,443",189391694
81,+1,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),165,13,,1660795,"+83,778",12519439,"-13,426",423733457
82,-1,Djo - End of Beginning,437,1,(x3),1660151,"+71,442",11548465,"+160,269",1388022826
83,-25,Clave Especial - TU TU TU (w/ Edgardo Nuñez),17,58,,1655470,"-91,936",10753380,"+316,100",23564760
84,-1,Beéle - Mi Refe (w/ Ovy On The Drums),117,52,,1654765,"+108,713",12403873,"-80,048",220509592
85,+10,Sabrina Carpenter - Busy Woman,74,11,,1644476,"+197,184",11271165,"+50,548",151297385
86,-9,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",114,8,,1643395,"+16,760",12667920,"-180,564",333175592
87,+13,Radiohead - Creep,515,84,,1628776,"+195,700",10929061,"+135,938",690089333
88,+30,Fuerza Regida - COQUETA (w/ Grupo Frontera),10,88,,1602921,"+292,216",9491939,"+375,151",12997740
89,-5,Maanu - Jhol (w/ Annural Khalid),31,77,,1582648,"+39,716",10988523,"+11,632",46039040
90,-4,Lady Gaga - Poker Face,95,64,,1580345,"+67,476",11404960,"-70,122",129583610
91,+12,"Gracie Abrams - I Love You, I'm Sorry",273,15,,1578186,"+161,434",10925988,"+90,783",591345748
92,-2,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),353,1,(x1),1555386,"+71,741",11283903,"+11,435",1043888003
93,+1,Tate McRae - greedy,547,1,(x34),1554856,"+96,072",10816664,"+152,441",1680227783
94,-9,Bad Bunny - VOY A LLeVARTE PA PR,114,7,,1544992,"+28,747",12301132,"-219,609",369584847
95,-4,Cigarettes After Sex - Apocalypse,992,52,,1544046,"+75,199",10527773,"+20,067",1370427135
96,+8,Ed Sheeran - Shape of You,2494,1,(x98),1542805,"+126,583",10456277,"+129,199",3737759558
97,+19,The Chainsmokers - Something Just Like This (w/ Coldplay),1786,2,(x14),1538168,"+215,746",10037686,"+141,038",2154827718
98,-5,The Weeknd - Starboy (w/ Daft Punk),1768,1,(x40),1528790,"+69,351",10995787,"-53,432",3057019725
99,-2,Gabito Ballesteros - 7 Dias (w/ Tito Double P),88,15,,1516893,"+73,857",10671452,"-19,557",187784330
100,-1,Arctic Monkeys - No. 1 Party Anthem,169,70,,1501911,"+63,025",10182571,"+87,717",265750298
101,+16,Ariana Grande - twilight zone,32,3,(x1),1500154,"+183,481",10916030,"-205,605",79380424
102,-1,Oscar Maydon - Amigos? No. (w/ Neton Vega),48,88,,1498010,"+66,913",10510693,"+112,601",67552189
103,+4,Vance Joy - Riptide,2261,16,,1485655,"+85,204",10186803,"+68,216",2175736248
104,-8,One Direction - Night Changes,1111,6,,1484970,"+41,932",10043340,"+131,830",1377486972
105,-7,OneRepublic - Counting Stars,2176,31,,1478582,"+37,922",10290962,"+55,438",1923485934
106,-14,Imogen Heap - Headlock,116,63,,1477371,"+15,325",10379310,"-45,028",183944351
107,+8,Ed Sheeran - Perfect,2749,3,(x1),1469130,"+126,399",9946090,"+136,629",3081378984
108,-6,Benson Boone - Mystical Magical,4,40,,1463600,"+35,105",6668381,"+1,463,600",6668381
109,+39,Linkin Park - Numb,410,12,,1458543,"+256,062",9998223,"+155,806",612530909
110,-4,Tom Odell - Another Love,1473,11,,1442828,"+38,685",10266891,"+46,362",2553930713
111,+39,Coldplay - The Scientist,654,79,,1437727,"+243,789",9858052,"+28,808",453808682
112,+1,Kushagra - Finding Her (w/ Bharath),21,89,,1429876,"+78,459",9851524,"-27,465",29669615
113,+9,Bruno Mars - That's What I Like,996,5,,1426987,"+142,634",9327035,"+153,990",1383898689
114,-4,Fleetwood Mac - Dreams - 2004 Remaster,679,17,,1421731,"+51,864",9617922,"-27,139",752027621
115,-4,Taylor Swift - Cruel Summer,812,2,(x18),1419054,"+58,483",9541108,"+100,710",2420590024
116,-2,Keane - Somewhere Only We Know,868,63,,1417622,"+73,990",9768289,"+136,007",1132158979
117,+2,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),261,3,(x1),1411898,"+110,601",10117307,"+78,486",567736546
118,-9,Don Omar - Danza Kuduro (w/ Lucenzo),489,79,,1403507,"+19,248",10051753,"+86,131",660248594
119,+19,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),11,18,,1397068,"+173,994",10573695,"-91,595",18227692
120,+6,"Tyler, The Creator - Like Him (w/ Lola Young)",183,20,,1389848,"+113,989",9485199,"+30,041",401074179
121,-9,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",998,57,,1389507,"+36,392",9846329,"+100,878",1254326915
122,-17,SZA - Snooze,802,25,,1388732,"-15,891",9756740,"+9,069",1430044275
123,-2,Billie Eilish - CHIHIRO,345,3,(x1),1383779,"+90,156",9846319,"+15,023",781602587
124,-4,The Weeknd - Blinding Lights,1974,1,(x82),1381391,"+82,757",9782052,"-10,183",4724667205
125,=,Hozier - Take Me To Church,2010,1,(x30),1381370,"+102,032",9488704,"+94,211",1888665090
126,+9,Empire Of The Sun - We Are The People,52,89,,1379923,"+148,269",9785581,"+45,252",71139121
127,+13,Sleep Token - Damocles,4,37,,1367204,"+149,468",6412642,"+1,367,204",6412642
128,+2,Xavi - En Privado (w/ Manuel Turizo),40,77,,1365748,"+100,293",9271346,"+71,751",56726630
129,-6,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",258,58,,1365525,"+83,462",9640691,"+56,261",362925740
130,+12,The Walters - I Love You So,1071,18,,1363602,"+151,816",8952451,"+102,090",1527013550
131,+16,Ed Sheeran - Photograph,2033,13,,1362674,"+159,209",9233392,"+118,919",1472983795
132,-43,Raim Laode - Lesung Pipi,16,72,,1362368,"-122,504",10401755,"-205,972",23695220
133,+26,Bruno Mars - When I Was Your Man,1208,28,,1354477,"+188,007",9986992,"+181,710",1297281786
134,+36,Linkin Park - In the End,689,8,,1348640,"+213,254",9321509,"+152,452",903340107
135,+22,Don Toliver - No Pole,167,58,,1338821,"+166,179",9189004,"+35,350",270511509
136,+17,Lana Del Rey - Summertime Sadness,855,74,,1336414,"+153,555",9074605,"+109,212",1116045337
137,-13,Journey - Don't Stop Believin' (2022 Remaster),341,61,,1327075,"+47,709",9245256,"+96,058",508977311
138,+27,The Chainsmokers - Closer (w/ Halsey),1550,1,(x82),1322438,"+168,782",8718795,"+168,369",1944931295
139,+10,Oscar Maydon - Tu Boda (w/ Fuerza Regida),209,4,,1321889,"+120,401",9040040,"+42,895",562273229
140,-32,Jin - Running Wild,165,6,,1314356,"-72,060",9401286,"-69,183",342413234
141,-13,Natasha Bedingfield - Unwritten,373,14,,1313479,"+47,183",9380023,"+58,172",690451252
142,-9,The Weeknd - Die For You,1213,9,,1311303,"+72,166",9239079,"-3,936",2153503270
143,+9,Harry Styles - As It Was,1115,1,(x81),1307618,"+118,924",8955937,"+36,070",3785215656
144,=,Katy Perry - Last Friday Night (T.G.I.F.),20,139,,1306347,"+95,508",8864727,"+98,888",24832166
145,-13,Tito Double P - DOS DÍAS (w/ Peso Pluma),241,24,,1300774,"+61,219",9387194,"+3,546",467433475
146,-9,Lady Gaga - Judas,15,110,,1297281,"+71,198",9391803,"-6,802",19896241
147,-6,j-hope - MONA LISA,39,12,,1295240,"+83,381",9411632,"-165,641",75839192
148,+12,Nirvana - Smells Like Teen Spirit - Remastered,404,98,,1291224,"+126,072",9091843,"+77,212",385626731
149,-3,Lady Gaga - Just Dance (w/ Colby O'Donis),17,128,,1274268,"+70,725",9050173,"+20,822",21476320
150,RE,Coldplay - A Sky Full of Stars,942,10,,1269461,,7508689,"+35,014",649658596
151,+27,Frank Ocean - Pink + White,713,52,,1269356,"+152,183",8493029,"+107,400",1026927514
152,+11,Selena Gomez - Ojos Tristes (w/ benny blanco),38,54,,1269133,"+110,990",9300599,"-112,377",62246750
153,-24,Chase Atlantic - Swim,205,46,,1262069,"-3,536",8806732,"+36,419",298892052
154,+7,Leon Thomas - MUTT,24,106,,1256581,"+91,677",9366866,"-44,667",31230242
155,+37,Morgan Wallen - Just In Case,39,83,,1255211,"+163,253",8530231,"+106,479",53700711
156,=,Teddy Swims - The Door,227,88,,1254368,"+80,507",8986749,"+21,042",314847954
157,+37,Coldplay - Sparks,249,82,,1253255,"+161,683",4691211,"+120,311",314680654
158,-31,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",75,71,,1252438,"-19,663",2524539,"+87,959",110442096
159,-1,The Killers - Mr. Brightside,1357,59,,1251085,"+82,767",8991985,"+34,424",1135628391
160,+20,Tyla - PUSH 2 START,99,52,,1248229,"+136,389",8661982,"+87,227",156275187
161,-27,V - Winter Ahead (w/ Park Hyo Shin),151,15,,1247591,"+9,917",8682253,"-59,335",270513324
162,+4,Kendrick Lamar - Money Trees (w/ Jay Rock),475,31,,1241604,"+88,023",8929849,"-5,231",607002162
163,+1,Rauw Alejandro - Khé? (w/ Romeo Santos),165,21,,1238646,"+82,350",9439210,"-44,274",359424391
164,+8,Chezile - Beanie,147,53,,1236014,"+107,410",3601687,"+55,300",230976067
165,-29,Rihanna - Breakin' Dishes,123,85,,1230678,"+2,753",8838451,"+29,725",182156687
166,+1,Bad Bunny - KLOuFRENS,114,18,,1229755,"+79,520",9342955,"-56,894",227299953
167,-13,Afusic - Pal Pal (w/ AliSoomroMusic),13,128,,1227862,"+49,022",8729444,"-49,643",16144272
168,+22,Lana Del Rey - Young And Beautiful,92,120,,1224912,"+129,436",7098377,"+66,713",110274170
169,RE,James Arthur - Say You Won't Let Go,2440,6,,1224588,,3599028,"+1,224,588",2540395113
170,+9,Cigarettes After Sex - Cry,110,118,,1223474,"+110,301",4729535,"+88,337",144195494
171,RE,Gorillaz - Feel Good Inc,149,94,,1223283,,7376063,"+74,016",206688902
172,-33,Benson Boone - Slow It Down,346,26,,1222451,"+3,671",8769748,"+30,282",675993318
173,RE,Blood Orange - Champagne Coast,2,173,,1219232,,2423049,"+1,219,232",2423049
174,NEW,Jessie Murph - Blue Strips,1,174,,1218570,,1218570,"+1,218,570",1218570
175,RE,Tito Double P - ROSONES,142,16,,1217582,,6248673,"-15,320",304166530
176,RE,Evanescence - Bring Me To Life,25,123,,1215197,,7491673,"+78,618",31414316
177,RE,Twenty One Pilots - Stressed Out,895,5,,1213512,,6106505,"+64,797",898421581
178,-2,Billie Eilish - lovely (w/ Khalid),2537,19,,1213188,"+91,112",8484883,"+35,457",3164888040
179,-17,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",40,81,,1209284,"+44,578",8632676,"-56,419",55081234
180,RE,Arctic Monkeys - Do I Wanna Know?,1341,69,,1200751,,6014382,"+64,490",1107944959
181,-26,Mitski - My Love Mine All Mine,548,2,(x4),1196663,"+18,984",3540373,"+1,196,663",1414136929
182,+6,Danny Ocean - Imagínate (w/ Kapo),123,37,,1193069,"+95,075",8946217,"-30,462",199177480
183,+13,TV Girl - Lovers Rock,591,92,,1192691,"+102,122",2283260,"+36,146",780022359
184,=,JENNIE - ExtraL (w/ Doechii),67,18,,1191517,"+90,051",8815144,"-125,297",129282064
185,-12,SZA - Saturn,346,12,,1191488,"+64,796",4692924,"+1,191,488",714904871
186,+11,Nirvana - Come As You Are - Remastered,11,179,,1190664,"+102,298",5950014,"+62,436",13017176
187,-12,Maroon 5 - Payphone (w/ Wiz Khalifa),427,63,,1185553,"+61,092",7107835,"+25,847",398605351
188,RE,Blessd - AMISTA (w/ Ovy On The Drums),2,170,,1185096,,2483817,"+1,185,096",2483817
189,-58,d4vd - Here With Me,506,13,,1183438,"-79,329",8752399,"-10,075",909435849
190,-13,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee),2208,1,(x16),1183244,"+62,844",5931903,"+29,821",3491580543
191,RE,Sabrina Carpenter - Bed Chem,246,9,,1177047,,7148280,"+1,397",547870731
192,-11,DJ Snake - Let Me Love You (w/ Justin Bieber),522,2,(x7),1175713,"+67,418",8396505,"+49,928",906149450
193,RE,BigXthaPlug - All The Way (w/ Bailey Zimmerman),23,69,,1173537,,6011350,"+17,925",29530096
194,RE,French Montana - Unforgettable (w/ Swae Lee),857,3,(x8),1172575,,2356521,"+1,172,575",1297377989
195,-52,Neton Vega - Chiquita (w/ Tito Double P),21,139,,1168673,"-42,759",8765706,"+18,432",25399842
196,-5,Guns N' Roses - Sweet Child O' Mine,162,94,,1167515,"+74,808",5921930,"+37,513",155882264
197,-12,Shakira - Hips Don't Lie (w/ Wyclef Jean),196,63,,1164569,"+63,337",4806877,"+1,164,569",263435257
198,-30,Tears For Fears - Everybody Wants To Rule The World,779,80,,1164020,"+19,228",4671608,"+23,141",971196000
199,RE,Addison Rae - Headphones On,9,95,,1162750,,7962990,"+1,162,750",11563184
200,-18,Lady Gaga - Bad Romance,17,118,,1161099,"+55,440",8375599,"-41,106",20243466
