Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
93,=,Esau Ortiz - Triple Lavada,29,69,,1593545,"+28,075",11646472,"-210,600",46790551
94,-3,OneRepublic - Counting Stars,2184,31,,1571578,"-13,999",10882647,"+173,595",1935766564
95,-1,Tate McRae - greedy,555,1,(x34),1568113,"+6,969",10477378,"-92,347",1692365621
96,+44,"WizTheMc - Show Me Love (w/ bees & honey, Tyla)",8,96,,1546516,"+238,561",9320332,"+332,388",10534460
97,+6,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),361,1,(x1),1541240,"+47,130",10997590,"+32,703",1056394130
98,+9,Empire Of The Sun - We Are The People,60,89,,1537728,"+68,741",10297470,"+153,635",82820684
99,-7,Cigarettes After Sex - Apocalypse,1000,52,,1533042,"-48,446",10421307,"-47,412",1382428896
100,-5,Djo - End of Beginning,445,1,(x3),1531927,"-21,541",10759375,"-127,664",1400441792
101,+7,The Chainsmokers - Something Just Like This (w/ Coldplay),1794,2,(x14),1523016,"+62,336",10340383,"-104,237",2166795354
102,-5,Myles Smith - Stargazing,296,14,,1518311,"-6,364",10299438,"+1,518,311",676516090
103,-3,Coldplay - The Scientist,662,79,,1517751,"+21,900",10034979,"+17,940",465343472
104,+2,Ed Sheeran - Shape of You,2502,1,(x98),1504997,"+35,345",10090580,"-99,906",3749455041
105,=,Fuerza Regida - COQUETA (w/ Grupo Frontera),18,87,,1499312,"+23,824",10843412,"-157,694",25498158
106,-7,Jin - Running Wild,173,6,,1494375,"-13,684",9715428,"+179,126",353443911
107,+24,Bad Bunny - KLOuFRENS,122,18,,1491122,"+158,150",9064107,"+119,313",237735869
108,-6,"Gracie Abrams - I Love You, I'm Sorry",281,15,,1478575,"-16,470",9967574,"-51,517",602843414
109,-11,Maanu - Jhol (w/ Annural Khalid),39,77,,1460465,"-55,116",10654470,"-160,330",58314305
110,+7,Tom Odell - Another Love,1481,11,,1453113,"+39,301",9967291,"-56,985",2565408102
111,=,Billie Eilish - CHIHIRO,353,3,(x1),1449899,"+22,492",9654567,"+52,512",792654541
112,+11,Linkin Park - Numb,418,12,,1445886,"+54,737",9622640,"-59,187",623658622
113,+1,Sabrina Carpenter - Busy Woman,82,11,,1440451,"+25,015",10353894,"-262,236",163353966
114,+32,J Balvin - LA CANCIÓN (w/ Bad Bunny),811,16,,1439416,"+153,766",8957564,"+1,439,416",997544205
115,+35,d4vd - Here With Me,512,13,,1436251,"+166,191",7652271,"+1,436,251",917088120
116,-1,Raim Laode - Lesung Pipi,24,72,,1431195,"+16,018",10158257,"+6,474",35278198
117,-8,Imogen Heap - Headlock,124,63,,1420773,"-18,221",9861501,"-88,695",195315320
118,+1,Keane - Somewhere Only We Know,876,63,,1420361,"+13,491",9704004,"+48,122",1143235222
119,+6,Ed Sheeran - Photograph,2041,13,,1419985,"+42,765",9336662,"+31,166",1483709276
120,-10,Ed Sheeran - Perfect,2757,3,(x1),1418671,"-18,570",9963322,"-173,343",3092934320
121,+3,Don Omar - Danza Kuduro (w/ Lucenzo),497,79,,1417554,"+36,707",10698504,"+33,729",672330923
122,-6,The Weeknd - Blinding Lights,1982,1,(x82),1413742,-529,9927803,"+51,160",4735957590
123,+3,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",1006,57,,1413729,"+39,042",10061450,"-30,562",1265832656
124,+4,Gorillaz - Feel Good Inc,157,94,,1402388,"+60,176",9496608,"+125,071",217462827
125,-5,Oscar Maydon - Amigos? No. (w/ Neton Vega),56,88,,1402185,"-1,043",9833965,"-172,524",78960863
126,-25,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",83,71,,1401590,"-94,114",10103854,"+88,750",121858790
127,-5,Vance Joy - Riptide,2269,16,,1396573,+43,9992684,"-54,371",2187179876
128,-16,Arctic Monkeys - No. 1 Party Anthem,177,70,,1375029,"-45,791",9706130,"-129,436",276960893
129,+3,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),269,3,(x1),1372651,"+39,818",9428237,"-31,413",578568847
130,-17,Fleetwood Mac - Dreams - 2004 Remaster,687,17,,1372353,"-44,633",9964491,"-39,397",763403862
131,+17,Feid - LUNA (w/ ATL Jacob),518,7,,1367021,"+86,402",9016960,"+204,717",1250464922
132,-28,Kushagra - Finding Her (w/ Bharath),29,89,,1362902,"-115,224",10204237,"-136,101",41372855
133,+9,Hozier - Take Me To Church,2018,1,(x30),1351069,"+54,034",9286347,"+12,396",1899290110
134,+3,Taylor Swift - Cruel Summer,820,2,(x18),1350578,"+31,970",9494503,"-6,128",2431441233
135,-5,Bruno Mars - Just the Way You Are,900,27,,1346951,"+7,000",9788334,"-485,179",1251387789
136,+7,Alex Warren - Carry You Home,89,85,,1345067,"+50,687",7791092,"+1,345,067",119672736
137,-8,The Weeknd - Die For You,1221,9,,1342963,+772,9311447,"+89,567",2164068113
138,-2,One Direction - Night Changes,1119,6,,1337077,"+16,530",9294707,"-194,334",1388313090
139,-18,Lana Del Rey - Summertime Sadness,863,74,,1336871,"-64,912",9305435,"+161,881",1126525762
140,-2,Billie Eilish - lovely (w/ Khalid),2544,19,,1331684,"+18,019",7441644,"+168,433",3173492935
141,-7,Maroon 5 - Payphone (w/ Wiz Khalifa),434,63,,1320088,"-8,466",9077105,"+1,320,088",407682456
142,-1,Kendrick Lamar - Money Trees (w/ Jay Rock),483,31,,1313908,"+10,499",9142334,"+92,513",617365891
143,+8,Chase Atlantic - Swim,213,46,,1309082,"+42,709",8770890,"-19,693",308991717
144,+3,Natasha Bedingfield - Unwritten,381,14,,1307909,"+26,022",9254925,"-108,842",701122928
145,-10,SZA - Snooze,810,25,,1306945,"-20,423",9126760,"-148,990",1440626970
146,-7,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",266,58,,1305059,"-5,443",9517792,"-66,340",373814931
147,+7,Journey - Don't Stop Believin' (2022 Remaster),349,61,,1296366,"+40,227",9139112,"-55,896",519468685
148,-3,Nirvana - Smells Like Teen Spirit - Remastered,412,98,,1293109,"+6,213",9135282,"+31,524",396023598
149,=,V - Winter Ahead (w/ Park Hyo Shin),159,15,,1292277,"+20,596",8809100,"+73,397",280541304
150,+2,Evanescence - Bring Me To Life,33,123,,1289094,"+23,972",8578955,"+88,964",41193401
151,+13,Katy Perry - Last Friday Night (T.G.I.F.),28,111,,1285579,"+48,807",9157866,"+91,581",35184030
152,+15,Coldplay - A Sky Full of Stars,950,10,,1279821,"+60,388",8881847,"-85,355",659905619
153,+4,The Killers - Mr. Brightside,1365,59,,1276360,"+22,152",9104913,"+32,452",1145977212
154,+1,Harry Styles - As It Was,1123,1,(x81),1275038,"+20,574",8975933,"-122,699",3795589326
155,+7,Don Toliver - No Pole,175,58,,1271050,"+32,183",9006619,"-154,470",280943648
156,+10,Coldplay - Sparks,256,82,,1268125,"+45,466",7302025,"-74,531",323325335
157,+14,Ariana Grande - twilight zone,40,3,(x1),1266906,"+52,381",8935394,"-268,445",89851169
158,+23,Lady Gaga - Paparazzi,2,158,,1264895,"+78,478",2451312,"+1,264,895",2451312
159,-1,Xavi - En Privado (w/ Manuel Turizo),48,77,,1256775,"+5,209",9420484,"-169,512",67573401
160,-16,Pashanim - Shabab(e)s im VIP (w/ Ceren),4,109,,1253364,"-39,292",5301644,"+1,253,364",5301644
161,RE,Maroon 5 - Priceless (w/ LISA),4,31,,1251504,,6313745,"+1,251,504",6313745
162,-35,Gabito Ballesteros - 7 Dias (w/ Tito Double P),96,15,,1250102,"-114,332",9802774,"-329,086",199166292
163,-3,Teddy Swims - The Door,235,88,,1248417,"+3,220",8789948,"-60,593",324946912
164,-31,Neton Vega - Chiquita (w/ Tito Double P),29,133,,1242858,"-87,265",8860614,"-43,351",35546665
165,NEW,Young Miko - WASSUP,1,165,,1242728,,1242728,"+1,242,728",1242728
166,+2,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),19,18,,1237434,"+19,785",9012009,"-155,406",28632541
167,+6,Jessie Murph - Blue Strips,9,127,,1231597,"+25,487",8673455,"-26,081",11149703
168,+14,Rauw Alejandro - Khé? (w/ Romeo Santos),173,21,,1224669,"+38,338",8577171,"-153,151",369379382
169,-10,Lady Gaga - Shallow (w/ Bradley Cooper),1262,2,(x6),1223810,"-24,225",3612877,"+1,223,810",1711369680
170,+6,Rihanna - Breakin' Dishes,130,85,,1223678,"+25,960",7274890,"+46,302",190608953
171,+4,Leon Thomas - MUTT,32,106,,1222117,"+22,881",8474075,"-31,909",40958343
172,+12,Lana Del Rey - Young And Beautiful,98,120,,1221289,"+36,103",5859725,"+37,042",117318142
173,-1,Oscar Maydon - Tu Boda (w/ Fuerza Regida),217,4,,1218751,"+6,587",8707921,"-82,001",572281902
174,RE,Blessd - AMISTA (w/ Ovy On The Drums),3,170,,1215552,,1215552,"+1,215,552",3699369
175,-22,j-hope - MONA LISA,47,12,,1214795,"-44,490",8554934,"-87,488",85696409
176,-11,Lorde - Ribs,9,136,,1212805,"-21,508",8680649,"+35,957",11186852
177,+2,The Chainsmokers - Closer (w/ Halsey),1557,1,(x82),1207234,"+14,281",7143069,"-186,596",1953468194
178,-8,JENNIE - ExtraL (w/ Doechii),75,18,,1205800,"-9,588",8611058,-362,139099284
179,+6,Rihanna - We Found Love (w/ Calvin Harris),661,18,,1205238,"+26,378",4820182,"+1,205,238",775089831
180,+3,Arctic Monkeys - Do I Wanna Know?,1346,69,,1204486,"+18,464",4662560,"-31,714",1113843719
181,-7,TV Girl - Lovers Rock,595,92,,1203608,"-1,785",3534969,"-3,449",784764385
182,-5,Avicii - Wake Me Up,1126,4,,1200167,"+5,412",8466618,"+1,200,167",815103494
183,-5,Bruno Mars - Locked out of Heaven,1286,21,,1199136,"+4,511",9123819,"-530,896",1584661653
184,-28,Afusic - Pal Pal (w/ AliSoomroMusic),21,128,,1198947,"-55,460",8632022,"-61,977",26037218
185,-16,Frank Ocean - Pink + White,718,52,,1193815,"-23,818",4712033,"-145,688",1032979050
186,-25,Cigarettes After Sex - Cry,114,118,,1193785,"-47,422",3562763,"-22,528",148974570
187,+5,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",188,17,,1193430,"+35,851",8925778,"-39,690",382563774
188,+2,Eminem - Without Me,1397,29,,1191169,"+32,465",8323745,"+18,600",1737131315
189,-3,Benson Boone - Slow It Down,352,26,,1190000,"+11,728",5988004,"-108,997",683280319
190,+8,Danny Ocean - Imagínate (w/ Kapo),131,37,,1188154,"+41,121",8576106,"-175,182",209116922
191,RE,"HUGEL - I Adore You (w/ Topic, Arash, Daecolm)",20,125,,1185977,,6533738,"+22,335",25574122
192,-29,Blood Orange - Champagne Coast,7,163,,1184716,"-53,899",4722360,"-62,155",8392280
193,+1,Guns N' Roses - Sweet Child O' Mine,169,94,,1180115,"+27,063",8398799,"+1,180,115",164281063
194,-6,French Montana - Unforgettable (w/ Swae Lee),864,3,(x8),1173229,"+5,491",7091467,"-73,463",1305716148
195,-2,Nirvana - Come As You Are - Remastered,17,175,,1170513,"+16,284",7166448,"+1,170,513",20183624
196,+1,a-ha - Take on Me,445,36,,1169502,"+22,346",7134564,"+1,169,502",599628394
197,RE,Bad Bunny - WELTiTA (w/ Chuwi),91,10,,1168813,,1168813,"+1,168,813",219540925
198,-18,Olivia Rodrigo - traitor,591,7,,1166149,"-21,890",5852647,"+1,166,149",1041319243
199,RE,Lana Del Rey - Cinnamon Girl,11,70,,1165642,,1165642,"+1,165,642",10260898
200,-11,Selena Gomez - Ojos Tristes (w/ benny blanco),43,54,,1163463,"+4,064",4805686,"-98,237",68314136
