Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
56,-6,Clave Especial - COMO CAPO (w/ Fuerza Regida),31,50,,1921158,"-189,752",12746270,"+317,246",49320846
57,-5,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),27,49,,1909682,"-159,182",13733629,"+264,169",41843883
58,+2,yung kai - blue,152,22,,1888513,"-46,306",14007147,"-133,997",356402978
59,+12,"Tyler, The Creator - See You Again (w/ Kali Uchis)",789,13,,1881755,"+41,301",13409704,"-52,413",1556258567
60,-6,Coldplay - Yellow,1585,15,,1872891,"-142,259",13360161,"-41,730",2249394430
61,-3,Teddy Swims - Bad Dreams,180,41,,1845360,"-99,838",13332871,"-73,755",321297984
62,+6,Tito Double P - TATTOO,63,21,,1819219,"-49,421",12941634,"-39,177",137438660
63,-2,Kendrick Lamar - tv off (w/ Lefty Gunplay),160,5,,1810582,"-107,417",13080853,"-154,571",513841837
64,+2,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",117,8,,1800874,"-70,108",12677912,"-87,407",338707017
65,+15,Ariana Grande - we can't be friends (wait for your love),420,1,(x13),1796495,"+15,517",12346243,"-84,552",1362157454
66,+10,Lady Gaga - Poker Face,98,64,,1795227,"-18,900",11609327,"+136,511",134759538
67,+2,Coldplay - Viva La Vida,1007,27,,1788941,"-78,865",12746412,"+18,073",1571284445
68,+10,Shaboozey - A Bar Song (Tipsy),382,5,,1788175,"-24,952",12446006,"+58,108",1221707562
69,-12,Neton Vega - Loco,126,14,,1781859,"-174,793",12944457,"-172,542",325163208
70,-8,d4vd - Feel It,93,43,,1769838,"-141,528",13586513,"-116,006",155995488
71,+6,Chrystal - The Days - NOTION Remix (w/ NOTION),116,49,,1764523,"-49,330",11774737,"+99,678",194669022
72,-5,Tate McRae - Revolving door,70,18,,1761970,"-107,453",13044151,"-101,571",151885485
73,-9,Bad Bunny - NUEVAYoL,117,5,,1757873,"-119,055",13105115,"-85,057",430211669
74,+9,Sabrina Carpenter - Please Please Please,329,1,(x19),1741263,"-4,758",12382232,"-48,242",1387227447
75,=,Esau Ortiz - Triple Lavada,24,69,,1726961,"-89,475",12391431,"-72,334",38687476
76,-6,Benson Boone - Sorry I'm Here For Someone Else,50,58,,1720379,"-141,088",12626142,"-75,915",76889102
77,+2,Arctic Monkeys - 505,1215,40,,1705738,"-76,215",12225372,"-80,288",1711197192
78,+3,Neton Vega - M&M,70,53,,1703810,"-64,713",12354036,"-129,524",121062099
79,-16,Ed Sheeran - Azizam,24,27,,1690730,"-201,276",12038497,"+270,086",46286438
80,+4,Lil Tecca - Dark Thoughts,49,18,,1689631,"-44,851",12360841,"-179,890",111429821
81,+11,Don Omar - Danza Kuduro (w/ Lucenzo),492,79,,1684565,"+87,470",10534447,"+236,480",664914079
82,-10,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),168,13,,1680813,"-149,055",12405640,"-225,725",429098657
83,-1,Bad Bunny - VOY A LLeVARTE PA PR,117,7,,1675988,"-86,856",12032887,"-191,587",374791504
84,+43,"Tyler, The Creator - Like Him (w/ Lola Young)",186,20,,1637930,"+237,813",9854182,"+249,264",405559721
85,-12,Beéle - Mi Refe (w/ Ovy On The Drums),120,52,,1622145,"-200,144",12310717,"-231,943",225850712
86,+2,Jung Kook - Seven (w/ Latto),657,1,(x71),1617958,"-44,690",11490902,"-85,136",2097121933
87,-1,The Weeknd - Starboy (w/ Daft Punk),1771,1,(x40),1614799,"-72,803",11008996,"-85,252",3061856930
88,+8,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),356,1,(x1),1612764,"+29,742",11019000,"-17,535",1048592326
89,+2,Djo - End of Beginning,440,1,(x3),1594004,"-17,336",11350782,"-88,342",1392887761
90,-1,Fuerza Regida - COQUETA (w/ Grupo Frontera),13,88,,1589486,"-63,394",10595893,"+340,350",17897112
91,+37,Linkin Park - In the End,692,8,,1578976,"+180,583",9632313,"+153,661",907725676
92,-5,Radiohead - Creep,518,84,,1574553,"-108,458",11132663,"-27,191",695028725
93,=,OneRepublic - Counting Stars,2179,31,,1572156,"-23,661",10418005,"+62,244",1928051890
94,=,Maanu - Jhol (w/ Annural Khalid),34,77,,1556558,"-36,534",11058024,"-2,981",50809485
95,+20,Raim Laode - Lesung Pipi,19,72,,1530773,"+79,130",10141202,"+6,010",28102357
96,-6,Sabrina Carpenter - Busy Woman,77,11,,1528802,"-118,483",11195142,"-111,807",156176159
97,+87,Myles Smith - Stargazing,291,14,,1515321,"+298,123",5014716,"+1,515,321",668949171
98,+8,Tate McRae - greedy,550,1,(x34),1491582,"-14,374",10720613,"-104,239",1684885781
99,-1,"Gracie Abrams - I Love You, I'm Sorry",276,15,,1484881,"-55,956",10478028,"-316,753",595901558
100,+7,Cigarettes After Sex - Apocalypse,995,52,,1470535,"-24,111",10449910,"-37,534",1374972770
101,+3,Kushagra - Finding Her (w/ Bharath),24,89,,1456262,"-52,385",10043327,"+65,145",34133527
102,+1,Empire Of The Sun - We Are The People,55,89,,1453490,"-70,555",9776660,"+16,739",75500749
103,-6,Lady Gaga - Judas,18,97,,1451633,"-119,357",9617058,"+68,949",24303779
104,+10,Vance Joy - Riptide,2264,16,,1450299,"-2,660",10165204,"-21,544",2180090450
105,+21,Taylor Swift - Cruel Summer,815,2,(x18),1434042,"+33,852",9716696,"+96,594",2424780962
106,+3,The Weeknd - Blinding Lights,1977,1,(x82),1432003,"-53,649",9835328,"-38,652",4728947442
107,-5,Coldplay - The Scientist,657,79,,1431925,"-95,606",9948590,"-2,026",458267949
108,+23,Fleetwood Mac - Dreams - 2004 Remaster,682,17,,1417949,"+28,737",9773602,"+59,362",756246532
109,-8,Tom Odell - Another Love,1476,11,,1417272,"-112,165",10396567,"-66,833",2558387520
110,+82,Gorillaz - Feel Good Inc,152,94,,1416971,"+218,352",7516700,"+181,488",210581809
111,+40,Katy Perry - Last Friday Night (T.G.I.F.),23,111,,1413736,"+108,493",9092488,"+138,690",28745143
112,-13,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",1001,57,,1405697,"-133,709",10007476,"-48,619",1258716309
113,+30,Ed Sheeran - Shape of You,2497,1,(x98),1400843,"+56,189",10456626,"-9,642",3742109958
114,+19,Ed Sheeran - Perfect,2752,3,(x1),1398692,"+20,883",10076096,"-34,435",3085747499
115,-20,Benson Boone - Mystical Magical,7,40,,1398565,"-193,627",11327223,"+1,398,565",11327223
116,-4,The Chainsmokers - Something Just Like This (w/ Coldplay),1789,2,(x14),1397685,"-71,853",10252860,"-111,800",2159322194
117,+4,Arctic Monkeys - No. 1 Party Anthem,172,70,,1396454,"-24,776",10096650,"-124,050",270072447
118,-18,Oscar Maydon - Amigos? No. (w/ Neton Vega),51,88,,1393899,"-141,327",10588840,"-119,459",72056023
119,-9,Billie Eilish - CHIHIRO,348,3,(x1),1391360,"-85,171",9780995,"-69,295",785867865
120,-7,Gabito Ballesteros - 7 Dias (w/ Tito Double P),91,15,,1387661,"-75,833",10602337,"-200,618",192214673
121,-5,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",261,58,,1385895,"-64,492",9765444,"-34,687",367133421
122,+27,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",183,17,,1376567,"+59,277",5138176,"+1,376,567",376331853
123,+16,Lady Gaga - Just Dance (w/ Colby O'Donis),20,123,,1373683,"+20,222",9039969,"+45,606",25382132
124,-50,Bruno Mars - Just the Way You Are,895,27,,1371375,"-446,341",11899088,"-333,643",1244788546
125,-20,Keane - Somewhere Only We Know,871,63,,1370339,"-137,860",9812443,"-31,396",1136409756
126,-6,Xavi - En Privado (w/ Manuel Turizo),43,77,,1370172,"-58,853",9668853,"+77,952",60952114
127,+11,Lana Del Rey - Summertime Sadness,858,74,,1362757,"+5,421",8993862,"+50,379",1119940420
128,-10,Imogen Heap - Headlock,119,63,,1360785,"-81,718",10214139,"-132,900",188257107
129,+13,The Weeknd - Die For You,1216,9,,1355043,"+7,939",9173598,"+13,383",2157458813
130,=,Kendrick Lamar - Money Trees (w/ Jay Rock),478,31,,1355018,"-38,018",8973890,"+51,621",610971611
131,-23,Linkin Park - Numb,413,12,,1353943,"-131,821",9917710,"-204,820",616875689
132,+39,d4vd - Here With Me,508,13,,1352981,"+108,671",7575620,"+106,530",912033140
133,-22,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",78,71,,1350279,"-123,181",6661118,"+1,350,279",114578675
134,+2,Maroon 5 - Payphone (w/ Wiz Khalifa),429,63,,1350262,"-13,722",6170266,"+111,761",401319597
135,+2,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),264,3,(x1),1346716,"-15,788",9790574,"-151,971",571849830
136,-17,Ariana Grande - twilight zone,35,3,(x1),1346126,"-85,307",10171430,"-244,168",83693334
137,-3,The Killers - Mr. Brightside,1360,59,,1343226,"-29,697",9028863,"+17,073",1139588448
138,-6,Feid - LUNA (w/ ATL Jacob),513,7,,1340235,"-40,089",7703612,"-19,980",1244168521
139,-14,Lady Gaga - Bad Romance,20,118,,1337565,"-66,285",8679251,"+129,790",24202733
140,RE,Alex Warren - Carry You Home,84,85,,1325525,,1325525,"+95,017",113207169
141,NEW,Danilo e Davi - Apaga Apaga Apaga - Ao Vivo,1,141,,1323484,,1323484,"+1,323,484",1323484
142,+13,"HUGEL - I Adore You (w/ Topic, Arash, Daecolm)",17,142,,1322162,"+25,621",6217205,"+1,322,162",21659087
143,-20,One Direction - Night Changes,1114,6,,1321682,"-96,801",9970725,"-88,007",1381758548
144,-20,Hozier - Take Me To Church,2013,1,(x30),1319410,"-88,314",9397183,"-108,468",1892730897
145,-23,Nirvana - Smells Like Teen Spirit - Remastered,407,98,,1315912,"-105,199",9162290,"-18,171",389625339
146,+15,SZA - Snooze,805,25,,1311927,"+38,773",9597205,"-64,087",1434085291
147,-6,Ed Sheeran - Photograph,2036,13,,1311478,"-39,975",9229801,"-15,814",1477035545
148,+11,Journey - Don't Stop Believin' (2022 Remaster),344,61,,1311313,"+31,450",9400443,"+48,759",512920749
149,-5,"WizTheMc - Show Me Love (w/ bees & honey, Tyla)",3,144,,1308698,"-34,441",3865965,"+1,308,698",3865965
150,-15,Natasha Bedingfield - Unwritten,376,14,,1307754,"-57,205",9433570,"-43,776",694540716
151,-3,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),14,18,,1294790,"-24,538",9664374,"-361,678",22234650
152,+6,Lorde - Ribs,4,136,,1290518,"+3,803",5083436,"+1,290,518",5083436
153,+41,JENNIE - ExtraL (w/ Doechii),70,18,,1289706,"+93,854",8506863,"-28,625",132973784
154,-7,Harry Styles - As It Was,1118,1,(x81),1281492,"-39,665",9104218,"-31,195",3789216042
155,-26,J Balvin - LA CANCIÓN (w/ Bad Bunny),806,16,,1274251,"-122,299",6377713,"+54,641",991257442
156,+16,Avicii - Wake Me Up,1121,4,,1271972,"+27,680",3662431,"+1,271,972",809153140
157,-12,Don Toliver - No Pole,170,58,,1271630,"-67,589",9174692,"-126,755",274547878
158,-73,Bruno Mars - Locked out of Heaven,1281,21,,1264569,"-459,874",11434772,"-252,448",1578526846
159,+4,Leon Thomas - MUTT,27,106,,1261721,"-8,534",8903823,"-224,696",35016244
160,-8,Bad Bunny - KLOuFRENS,117,18,,1260861,"-39,072",9122838,"-150,598",231232556
161,-7,Coldplay - A Sky Full of Stars,945,10,,1257731,"-40,693",7733795,"-14,333",653579927
162,+8,Jessie Murph - Blue Strips,4,161,,1255046,"+2,771",4983569,"+1,255,046",4983569
163,+18,Guns N' Roses - Sweet Child O' Mine,164,94,,1250616,"+30,093",7201952,"+59,499",158353403
164,-18,Rauw Alejandro - Khé? (w/ Romeo Santos),168,21,,1250200,"-72,587",9183687,"-206,384",363375198
165,+14,DJ Snake - Let Me Love You (w/ Justin Bieber),524,2,(x7),1244392,"+14,862",7219758,"-28,418",908623372
166,+19,Oscar Maydon - Tu Boda (w/ Fuerza Regida),212,4,,1241493,"+26,535",8882482,"-62,023",566030432
167,-1,Eminem - Without Me,1392,29,,1238153,"-25,083",7265812,"-45,529",1731308959
168,+25,FloyyMenor - PELIGROSA,225,23,,1229304,"+31,365",3586958,"+1,229,304",372949314
169,-13,Teddy Swims - The Door,230,88,,1226571,"-69,828",8936093,"-87,322",318679934
170,-13,Chase Atlantic - Swim,208,46,,1225850,"-64,925",8930888,"-11,732",302737452
171,+2,Rihanna - Breakin' Dishes,126,85,,1225644,"-18,099",8698059,"-27,634",185803450
172,-7,Afusic - Pal Pal (w/ AliSoomroMusic),16,128,,1223520,"-45,171",8653888,"-28,731",19897407
173,+17,Olivia Rodrigo - traitor,588,7,,1220933,"+16,186",3554497,"-17,646",1037892276
174,RE,Diego & Victor Hugo - Tubarões - Ao Vivo,17,116,,1218243,,2527218,"+1,218,243",21513391
175,-25,Evanescence - Bring Me To Life,28,123,,1215658,"-97,694",7426079,"-84,443",35143456
176,-23,Danny Ocean - Imagínate (w/ Kapo),126,37,,1211648,"-88,087",8922211,"-126,907",203052199
177,RE,a-ha - Take on Me,440,36,,1206709,,1206709,"+1,206,709",593700539
178,-38,Neton Vega - Chiquita (w/ Tito Double P),24,139,,1205961,"-145,984",8797373,"-143,453",29243957
179,-1,Rihanna - We Found Love (w/ Calvin Harris),659,18,,1204828,"-26,428",3689405,"+1,204,828",772705733
180,+7,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee),2210,1,(x16),1204539,"-8,607",4721329,"-13,945",3493998228
181,-13,Billie Eilish - lovely (w/ Khalid),2540,19,,1203949,"-51,291",8369226,"-110,253",3168510480
182,RE,MXZI - MONTAGEM TOMADA - Slowed,12,147,,1201604,,1201604,"+1,201,604",15011313
183,RE,Morgan Wallen - Just In Case,41,83,,1198466,,7353543,"-54,852",56152452
184,+2,Tears For Fears - Everybody Wants To Rule The World,781,80,,1196639,"-17,741",5913161,"+1,196,639",973607019
185,RE,Chezile - Beanie,148,53,,1192127,,3556745,"+1,192,127",232168194
186,RE,"Drake - One Dance (w/ Wizkid, Kyla)",1823,1,(x101),1189811,,3508990,"+1,189,811",2649353021
187,-20,Coldplay - Sparks,252,82,,1188885,"-70,439",6135692,"+1,188,885",318471519
188,-13,Nirvana - Come As You Are - Remastered,13,175,,1184844,"-54,658",5956309,"-39,750",15441522
189,-27,j-hope - MONA LISA,42,12,,1181496,"-89,999",8908957,"-208,619",79594466
190,-26,Jin - Running Wild,168,6,,1177900,"-91,241",9119594,"-162,412",346175524
191,RE,Imagine Dragons - Believer,2841,15,,1177818,,4759006,"-81,664",3174570945
192,-3,Shakira - Hips Don't Lie (w/ Wyclef Jean),199,63,,1175281,"-36,355",8367829,"+1,175,281",266996209
193,RE,Malcolm Todd - Chest Pain (I Love),25,53,,1173039,,1173039,"-38,341",36971552
194,-17,V - Winter Ahead (w/ Park Hyo Shin),154,15,,1171715,"-62,330",8640141,"-38,951",274137964
195,RE,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),5,165,,1166961,,1166961,"+1,166,961",6214561
196,RE,Lewis Capaldi - Someone You Loved,2221,4,,1165786,,1165786,"+1,165,786",3695020896
197,RE,System Of A Down - Chop Suey!,8,184,,1163898,,1163898,"+1,163,898",10353328
198,RE,Tito Double P - NADIE,159,32,,1158965,,5917533,"-58,616",302535470
199,RE,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),65,88,,1158000,,4931126,"-56,868",90462123
200,-24,Lana Del Rey - Young And Beautiful,95,120,,1156217,"-79,939",8292081,"+1,156,217",113850790
