Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
37,+4,The Marías - No One Noticed,163,32,,2020860,"-81,289",15576010,"-11,662",286872387
38,+6,Ed Sheeran - Azizam (w/ Googoosh),3,38,,2018618,"-28,379",6221999,"+2,018,618",6221999
39,+4,Arctic Monkeys - I Wanna Be Yours,1019,11,,2017250,"-45,444",14844231,"-28,564",2447392024
40,+6,Lord Huron - The Night We Met,993,15,,1963163,"-3,728",14636642,"-44,458",1753645346
41,-3,The Goo Goo Dolls - Iris,584,29,,1956545,"-181,203",15593609,"-177,087",947999840
42,-5,Alleh - capaz (merengueton) (w/ Yorghaki),120,34,,1946175,"-229,228",14955822,"-88,419",260312455
43,-8,KAROL G - Si Antes Te Hubiera Conocido,304,4,,1938191,"-276,827",14800571,"-131,660",1133902674
44,-4,ATLXS - PASSO BEM SOLTO - Slowed,25,40,,1933844,"-176,802",14713154,"+9,941",44550535
45,-3,The Neighbourhood - Sweater Weather,1785,14,,1910534,"-152,927",14664017,"-30,075",3095354686
46,+3,The Police - Every Breath You Take,1284,34,,1875890,"-71,003",13490389,"+35,221",1551163250
47,-8,Sabrina Carpenter - Taste,241,2,(x3),1870238,"-263,268",15696060,"-309,712",969858966
48,=,FloyyMenor - Gata Only (w/ Cris Mj),434,2,(x1),1802492,"-153,317",13345093,"+9,851",1523765363
49,+3,Neton Vega - Loco,115,14,,1775625,"-122,152",13703954,"-297,565",304834668
50,+10,Coldplay - Yellow,1574,15,,1772992,"-38,044",13589632,"-27,856",2228327242
51,+7,Tito Double P - TATTOO,52,21,,1772294,"-54,651",13165497,"-135,826",117200609
52,+2,Fuerza Regida - ME JALO (w/ Grupo Frontera),115,38,,1765495,"-119,991",13688324,"-222,767",224030079
53,+22,Neton Vega - M&M,59,53,,1733541,"+64,655",12632842,"-62,614",101620924
54,-7,Teddy Swims - Bad Dreams,169,41,,1713067,"-248,695",13507147,"-76,568",300425027
55,-4,Kendrick Lamar - tv off (w/ Lefty Gunplay),149,5,,1709708,"-218,478",13992502,"-171,283",492949814
56,-6,Bad Bunny - NUEVAYoL,106,5,,1705446,"-234,585",13925726,"-308,959",409870663
57,-2,"Tyler, The Creator - See You Again (w/ Kali Uchis)",778,13,,1702877,"-158,025",12931877,"-127,972",1535257907
58,+3,Hozier - Too Sweet,395,2,(x10),1697899,"-110,809",13092112,"-83,247",1419721963
59,-6,Bad Bunny - VOY A LLeVARTE PA PR,106,7,,1683309,"-204,547",13530593,"-268,911",355519114
60,+2,d4vd - Feel It,82,57,,1674495,"-125,170",13007499,"-109,449",134889146
61,+8,Ariana Grande - we can't be friends (wait for your love),409,1,(x13),1672121,"-47,448",12562020,"+13,473",1342563675
62,+5,sombr - undressed,25,55,,1667516,"-86,316",12922895,"+86,074",40619797
63,+5,Fuerza Regida - Por Esos Ojos,68,34,,1659823,"-93,417",13177678,"-234,488",133791587
64,-5,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",106,8,,1656803,"-167,582",13018274,"-225,752",318683713
65,-9,Sabrina Carpenter - Please Please Please,318,1,(x19),1656039,"-193,494",13194907,"-200,016",1367506244
66,=,Coldplay - Viva La Vida,996,27,,1646516,"-116,313",12498839,"-9,675",1551536711
67,+11,Ravyn Lenae - Love Me Not,33,67,,1592250,"-61,625",11984718,"+40,902",50451597
68,-5,Lil Tecca - Dark Thoughts,38,18,,1572900,"-202,199",13128501,"-323,714",91855923
69,+10,Arctic Monkeys - 505,1204,40,,1564208,"-74,795",11651416,+435,1692038496
70,+2,Lady Gaga - Poker Face,87,64,,1557437,"-117,844",12123713,"+112,855",116528183
71,+16,Jung Kook - Seven (w/ Latto),646,1,(x71),1557378,"+22,830",11238962,"-35,004",2079013894
72,+12,Raim Laode - Lesung Pipi,8,72,,1556915,+401,10320853,"+152,643",11725125
73,=,Beéle - Mi Refe (w/ Ovy On The Drums),109,52,,1538997,"-136,194",12041762,"-85,572",206370906
74,+2,Ariana Grande - twilight zone,24,3,(x1),1538312,"-123,199",13158954,"-420,882",66758635
75,-10,Shaboozey - A Bar Song (Tipsy),371,5,,1537914,"-230,726",12035369,"-68,745",1202554114
76,-12,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),157,13,,1535269,"-234,680",12182051,"-43,927",409539797
77,+5,Maanu - Jhol (w/ Annural Khalid),23,77,,1534549,"-47,214",11031597,"+8,700",33479501
78,-7,Bruno Mars - Just the Way You Are,884,27,,1531241,"-160,556",11805426,"-103,634",1226132404
79,-5,Tate McRae - Revolving door,59,18,,1517141,"-153,215",11495332,"+106,134",131574148
80,+3,Esau Ortiz - Triple Lavada,13,80,,1515943,"-64,582",10845597,"+67,890",19383746
81,+17,Fleetwood Mac - Dreams - 2004 Remaster,671,17,,1478508,"+47,057",9583509,"+173,520",740960829
82,-12,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),345,1,(x1),1477711,"-226,440",11509320,"+6,206",1031060149
83,+5,Gabito Ballesteros - 7 Dias (w/ Tito Double P),80,15,,1470783,"-59,413",10878110,"-111,582",175576428
84,-27,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),3,18,,1459641,"-369,185",6165334,"+1,459,641",6165334
85,+7,Clave Especial - COMO CAPO (w/ Fuerza Regida),20,79,,1444306,"-23,203",10810746,"-69,453",30139118
86,+5,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),16,86,,1441768,"-34,758",10119530,"+189,997",21662819
87,+3,The Weeknd - Starboy (w/ Daft Punk),1760,1,(x40),1430702,"-72,487",10682097,+231,3044441716
88,-7,Sabrina Carpenter - Busy Woman,66,11,,1429827,"-164,331",12081506,"-276,686",138432292
89,+10,Kushagra - Finding Her (w/ Bharath),13,89,,1428534,"-2,888",10068178,"+10,013",18360750
90,-5,Bruno Mars - Locked out of Heaven,1270,21,,1425430,"-115,881",11187438,"-180,542",1560689370
91,+3,Cigarettes After Sex - Apocalypse,984,52,,1421900,"-39,621",10365765,"-7,155",1358375383
92,-15,Benson Boone - Sorry I'm Here For Someone Else,39,72,,1419314,"-241,272",11694380,"+13,415",57493969
93,+8,Djo - End of Beginning,429,1,(x3),1406383,"-18,595",10858197,"-135,211",1374974479
94,-14,Jin - Running Wild,157,6,,1398369,"-201,208",9560158,"+43,265",331628409
95,+13,Imogen Heap - Headlock,108,63,,1393716,"+2,108",10590585,"-152,666",172042642
96,+6,"Gracie Abrams - I Love You, I'm Sorry",265,15,,1363182,"-58,404",10701462,"-36,352",578932357
97,+15,Arctic Monkeys - No. 1 Party Anthem,161,70,,1362402,"-16,205",10028954,"-94,489",254153533
98,-12,Radiohead - Creep,507,84,,1348358,"-191,015",10702839,"-4,893",677667434
99,+4,Vance Joy - Riptide,2253,16,,1348109,"-67,948",10025722,"+20,058",2164132006
100,-7,Tate McRae - greedy,539,1,(x34),1339543,"-123,779",10843809,"+2,026",1668008704
101,-6,OneRepublic - Counting Stars,2168,31,,1315692,"-142,412",10035901,"-5,368",1911771828
102,+4,j-hope - MONA LISA,31,12,,1312479,"-80,992",10871583,"-275,701",64966679
103,-7,Ed Sheeran - Shape of You,2486,1,(x98),1309040,"-143,830",9703284,"-59,408",3725889675
104,-7,Don Omar - Danza Kuduro (w/ Lucenzo),481,79,,1305150,"-139,506",9695081,"+2,305",648879465
105,-16,Chrystal - The Days - NOTION Remix (w/ NOTION),105,49,,1304351,"-220,884",10636380,"-36,418",176724570
106,+16,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",32,81,,1301118,"-30,363",10034230,"-249,394",45182855
107,+17,Tito Double P - DOS DÍAS (w/ Peso Pluma),233,24,,1297176,"-25,719",7525831,"+40,998",456749053
108,+19,One Direction - Night Changes,1103,6,,1291696,"-16,960",9315912,"-66,410",1366090492
109,-9,The Chainsmokers - Something Just Like This (w/ Coldplay),1778,2,(x14),1291124,"-134,131",9987761,"+29,326",2143392902
110,+4,"Tyler, The Creator - Like Him (w/ Lola Young)",175,20,,1290494,"-86,277",9838519,"-103,576",390229173
111,-1,Empire Of The Sun - We Are The People,44,89,,1275860,"-104,145",9769698,"-23,085",60018869
112,-8,The Weeknd - Blinding Lights,1966,1,(x82),1273206,"-134,218",9645172,"-5,203",4713493579
113,+3,Coldplay - The Scientist,646,79,,1269613,"-96,441",10276288,"-146,180",442541711
114,+3,Tom Odell - Another Love,1465,11,,1268659,"-92,784",9810377,"-3,151",2542267356
115,+6,Selena Gomez - Ojos Tristes (w/ benny blanco),30,54,,1267359,"-77,227",10676288,"-345,951",51564641
116,+48,SZA - Snooze,794,25,,1265261,"+51,262",9033484,"-41,834",1418907872
117,+17,Oscar Maydon - Amigos? No. (w/ Neton Vega),40,88,,1256603,"-30,896",9303364,"-83,308",55656087
118,-11,Ed Sheeran - Perfect,2741,3,(x1),1251414,"-140,949",9586970,"-67,847",3070100393
119,-6,Taylor Swift - Cruel Summer,804,2,(x18),1248951,"-128,301",9633421,"-22,341",2409730572
120,+34,V - Winter Ahead (w/ Park Hyo Shin),143,15,,1234115,"-9,315",8782221,"-167,758",260524145
121,+7,Malcolm Todd - Chest Pain (I Love),20,53,,1233090,"-72,995",10099817,"-226,548",30799155
122,+36,Raim Laode - Komang,94,44,,1232879,+775,4885988,"+94,644",122453343
123,-4,The Weeknd - Die For You,1205,9,,1232467,"-113,129",9124396,"+1,518",2142948952
124,-4,Natasha Bedingfield - Unwritten,365,14,,1229759,"-115,592",9505277,"-56,529",679815922
125,+10,Billie Eilish - CHIHIRO,337,3,(x1),1228371,"-55,098",9593106,"+3,960",770387512
126,+34,Oscar Maydon - Tu Boda (w/ Fuerza Regida),201,4,,1228140,"+2,112",9001461,"-112,749",551954195
127,-9,Journey - Don't Stop Believin' (2022 Remaster),333,61,,1227076,"-119,748",9045686,"+3,714",498501038
128,+20,Afusic - Pal Pal (w/ AliSoomroMusic),5,128,,1220134,"-32,905",6137323,"+1,220,134",6137323
129,+12,Don Toliver - No Pole,159,58,,1218792,"-52,913",9567281,"-53,005",260019034
130,-15,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),253,3,(x1),1218495,"-157,567",10151066,"-75,718",556285827
131,+24,Chase Atlantic - Swim,197,46,,1214926,"-27,552",8922779,"-11,492",288859670
132,+47,Tito Double P - ROSONES,136,16,,1213636,"+43,020",8945269,"-77,471",296684955
133,+9,Bruno Mars - That's What I Like,988,5,,1204762,"-66,802",9228305,"-83,482",1373298657
134,+41,Earl Agustin - Tibok,38,42,,1195369,"+10,538",7871278,"-295,834",63419173
135,-26,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",250,58,,1190033,"-193,737",9622739,"-54,499",351975785
136,NEW,Fourtwnty - Mangu (w/ Charita Utami),1,136,,1189798,,1189798,"+1,189,798",1189798
137,+16,Diego & Victor Hugo - Tubarões - Ao Vivo,15,116,,1185349,"-60,076",4815019,"+93,339",18986173
138,-8,Hozier - Take Me To Church,2002,1,(x30),1183671,"-115,522",9031112,"-38,098",1877889227
139,-34,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",990,57,,1183021,"-224,034",9548875,"-108,400",1243191957
140,+19,Keane - Somewhere Only We Know,860,63,,1178113,"-53,590",9128436,"-30,042",1121109075
141,+16,Lady Gaga - Just Dance (w/ Colby O'Donis),9,128,,1176218,"-61,887",8874930,"+68,873",11172701
142,+1,JENNIE - ExtraL (w/ Doechii),59,18,,1170066,"-88,491",9465266,"-26,554",119150106
143,-17,Rauw Alejandro - Khé? (w/ Romeo Santos),157,21,,1168831,"-148,291",9302007,"-40,857",348702261
144,-4,Lady Gaga - Judas,7,110,,1163428,"-108,983",9200355,"+1,163,428",9200355
145,+6,Katy Perry - Last Friday Night (T.G.I.F.),12,142,,1162138,"-87,354",8602000,"+6,746",14759980
146,+4,Dj Guuga - Vidrado Em Você (w/ Mc Livinho),4,146,,1155372,"-94,123",2404867,"+32,214",4755531
147,-2,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),58,88,,1154571,"-99,174",8791995,"-159,917",82010318
148,+28,Harry Styles - As It Was,1107,1,(x81),1153511,"-30,467",8515952,"+26,937",3774988171
149,+21,Addison Rae - Headphones On,3,149,,1151578,"-45,822",3600194,"+1,151,578",3600194
150,+19,TOTO - Africa,590,113,,1151200,"-48,572",3522898,"+1,151,200",459609709
151,-22,Leon Thomas - MUTT,16,112,,1150623,"-151,419",9298096,"-38,442",20562128
152,-21,The Killers - Mr. Brightside,1349,59,,1145841,"-150,124",8943902,"-39,266",1125419745
153,-9,Lana Del Rey - Summertime Sadness,847,74,,1141161,"-114,043",8786767,"-4,777",1105743530
154,+41,Billie Eilish - lovely (w/ Khalid),2529,19,,1141150,"+5,745",8260324,"+22,795",3155225426
155,+18,Clave Especial - TU TU TU (w/ Edgardo Nuñez),9,104,,1139527,"-48,624",8919456,"-66,523",11472010
156,-7,Coldplay - A Sky Full of Stars,935,10,,1139519,"-110,191",8951645,"-25,057",640915460
157,-5,Bad Bunny - KLOuFRENS,106,18,,1137922,"-107,832",8915105,"-107,859",216670349
158,-33,Linkin Park - Numb,402,12,,1134502,"-183,365",9756816,"-87,134",601229949
159,-36,Xavi - En Privado (w/ Manuel Turizo),32,77,,1132272,"-192,123",9560827,"-332,779",46161287
160,-21,Feid - LUNA (w/ ATL Jacob),503,7,,1131316,"-144,493",8930465,"-95,391",1231133290
161,+5,Tito Double P - NADIE,150,32,,1130979,"-76,522",8725160,"-145,639",291796898
162,-26,Lady Gaga - Bad Romance,9,118,,1129640,"-152,238",9109859,"+25,806",10665662
163,-26,Nirvana - Smells Like Teen Spirit - Remastered,396,98,,1122880,"-156,617",8952130,"-17,247",375320876
164,+24,Fuerza Regida - COQUETA (w/ Grupo Frontera),2,164,,1122268,"-33,495",2278031,"+1,122,268",2278031
165,-33,Teddy Swims - The Door,219,88,,1121556,"-170,372",9075742,"-128,618",304627879
166,RE,Faris Adam - Stecu Stecu,5,166,,1120860,,1120860,"+1,120,860",6033261
167,-34,Morgan Wallen - Just In Case,31,83,,1117406,"-172,329",9439100,"-168,953",44021748
168,-21,Ed Sheeran - Photograph,2025,13,,1116941,"-136,372",8698377,"-58,114",1462506648
169,-13,Kendrick Lamar - Money Trees (w/ Jay Rock),467,31,,1108467,"-131,571",8868885,"-84,544",596825478
170,-32,Doechii - DENIAL IS A RIVER,108,16,,1108314,"-170,872",9172900,"-168,957",247326182
171,+16,Tears For Fears - Everybody Wants To Rule The World,774,80,,1108124,"-48,447",4673175,"+1,108,124",965383513
172,+26,The Walters - I Love You So,1063,18,,1096993,"-33,589",8560345,"-135,036",1516799587
173,RE,Coldplay - Sparks,244,82,,1086333,,7200791,"-84,710",308856499
174,-28,BigXthaPlug - All The Way (w/ Bailey Zimmerman),17,69,,1085045,"-168,616",8726023,"-38,507",22363134
175,+19,Peso Pluma - HOLLYWOOD (w/ Estevan Plazola),4,165,,1083790,"-53,789",3345158,"+1,083,790",4746708
176,-5,Queen - Bohemian Rhapsody - Remastered 2011,1573,10,,1083622,"-111,493",5867007,"+1,083,622",1487164093
177,RE,Conan Gray - The Cut That Always Bleeds,34,154,,1081641,,2318247,"-90,485",41150735
178,RE,Mitski - My Love Mine All Mine,545,2,(x4),1078337,,1078337,"-21,935",1410596556
179,-16,Rihanna - Breakin' Dishes,115,85,,1077020,"-137,055",8827924,"-140,219",172117283
180,RE,TV Girl - Lovers Rock,588,92,,1074911,,1074911,"-72,133",776582554
181,RE,The Chainsmokers - Closer (w/ Halsey),1542,1,(x82),1074803,,4690326,"-54,018",1935058431
182,+7,Frank Ocean - Pink + White,705,52,,1074369,"-76,746",8251881,"-110,763",1017272529
183,-22,Danny Ocean - Imagínate (w/ Kapo),115,37,,1074246,"-143,525",8648743,"-126,253",189007732
184,-7,Sabrina Carpenter - Bed Chem,239,9,,1072744,"-104,582",8718963,"-138,369",539546801
185,-74,Bruno Mars - When I Was Your Man,1200,28,,1070314,"-308,901",9367324,"-87,716",1286122027
186,-14,Playboi Carti - RATHER LIE (w/ The Weeknd),38,3,(x1),1070152,"-122,095",9063669,"-233,382",98857481
187,RE,Lana Del Rey - Young And Beautiful,85,120,,1070077,,7105993,"-40,936",102017594
188,RE,Maroon 5 - Payphone (w/ Wiz Khalifa),420,63,,1066879,,4738956,"-19,763",390337810
189,+3,Michael Jackson - Billie Jean,123,52,,1066331,"-75,008",2207670,"+1,066,331",138758704
190,RE,Lana Del Rey - Cinnamon Girl,9,70,,1059227,,1059227,"-37,681",7905340
191,-10,Neton Vega - Chiquita (w/ Tito Double P),13,164,,1055227,"-110,001",5859066,"-93,750",15483895
192,-30,Shakira - Hips Don't Lie (w/ Wyclef Jean),192,63,,1054531,"-162,232",3521696,"-54,334",258628380
193,-28,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",179,17,,1047300,"-161,517",3412972,"+1,047,300",371193677
194,RE,Ruth B. - Dandelions,1190,32,,1045120,,1045120,"+1,045,120",1630513367
195,-17,MXZI - MONTAGEM TOMADA - Slowed,11,147,,1045105,"-129,531",8549872,"-177,167",13809709
196,RE,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",72,71,,1043997,,4559756,"-115,888",106753078
197,-23,Gorillaz - Feel Good Inc,142,94,,1042543,"-144,421",8446315,"-93,356",198163572
198,-18,Travis Scott - FE!N,572,3,(x1),1041569,"-126,521",4513933,"+1,041,569",1188316601
199,-32,Linkin Park - In the End,681,8,,1039994,"-165,233",8820520,"-84,026",892822410
200,-18,Eminem - Without Me,1384,29,,1039960,"-123,632",8295449,"-80,392",1721531657
