Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
70,-16,Coldplay - Yellow,1579,15,,1896090,"-18,531",13187145,"+26,212",2237930359
71,-1,Neton Vega - M&M,64,53,,1887476,"+54,142",12377042,"+164,629",110595539
72,-6,Tito Double P - TATTOO,57,21,,1879842,"+21,446",12775498,"+38,965",126376868
73,+1,Sabrina Carpenter - Please Please Please,323,1,(x19),1838425,"+48,920",12682968,"-18,994",1376683640
74,+11,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),21,74,,1823796,"+178,283",11189525,"+376,215",29934050
75,-3,Esau Ortiz - Triple Lavada,18,70,,1819515,"+20,220",11828282,"+275,196",28115560
76,+1,Shaboozey - A Bar Song (Tipsy),376,5,,1818984,"+88,917",11832980,"-11,066",1211080540
77,-2,Arctic Monkeys - 505,1209,40,,1806574,"+20,548",11943109,"+131,782",1700778394
78,-2,Coldplay - Viva La Vida,1001,27,,1786603,"+15,735",12197270,"-9,153",1560324636
79,-18,Ariana Grande - we can't be friends (wait for your love),414,1,(x13),1766900,"-114,147",12406126,"+42,450",1351578111
80,+40,Ed Sheeran - Azizam,18,27,,1723394,"+302,750",5784091,"+1,723,394",35971335
81,+2,Lady Gaga - Poker Face,92,64,,1713063,"+54,347",11567809,+277,124863274
82,=,Chrystal - The Days - NOTION Remix (w/ NOTION),110,49,,1711687,"+46,842",10710988,"+150,409",184605972
83,+5,Clave Especial - COMO CAPO (w/ Fuerza Regida),25,77,,1709800,"+105,888",11057073,"+264,777",38284376
84,-6,Bruno Mars - Just the Way You Are,889,27,,1709089,"+4,071",11689181,"+75,211",1234598547
85,NEW,Young Thug - Money On Money (w/ Future),1,85,,1706294,,1706294,"+1,706,294",1706294
86,=,Sabrina Carpenter - Busy Woman,71,11,,1665614,"+25,005",11238324,"-39,847",146646631
87,-6,Djo - End of Beginning,434,1,(x3),1654549,"-27,797",11048410,"+123,167",1383191528
88,-8,The Weeknd - Starboy (w/ Daft Punk),1765,1,(x40),1645802,"-54,249",10985911,"+121,555",3052493736
89,-10,Jung Kook - Seven (w/ Latto),651,1,(x71),1641938,"-61,156",11351001,"+90,902",2087272969
90,-6,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),8,18,,1638510,"-17,958",11331919,"-1,238,357",14208786
91,+19,Clave Especial - TU TU TU (w/ Edgardo Nuñez),14,91,,1637557,"+171,879",9513333,"+412,064",18657665
92,+6,Bruno Mars - Locked out of Heaven,1275,21,,1630987,"+113,970",11000432,"+43,261",1568723061
93,-4,Radiohead - Creep,512,84,,1630010,"+28,266",10746369,"+66,595",685526072
94,-7,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),350,1,(x1),1623946,"-6,353",11318985,"-146,321",1039197272
95,+12,Tom Odell - Another Love,1470,11,,1623499,"+139,394",9977198,"+202,902",2549614452
96,+27,Ed Sheeran - Shape of You,2491,1,(x98),1613648,"+203,163",10139215,"+223,289",3733266980
97,-5,Gabito Ballesteros - 7 Dias (w/ Tito Double P),85,15,,1603465,"+15,186",10640352,"+89,527",183215801
98,-7,Ariana Grande - twilight zone,29,3,(x1),1601406,"+11,112",11564498,"-222,661",75123310
99,-9,Tate McRae - greedy,544,1,(x34),1580842,"-14,979",10540171,"+73,100",1675746010
100,-29,"Gracie Abrams - I Love You, I'm Sorry",270,15,,1576271,"-225,363",10852212,"+95,619",586999801
101,-7,Linkin Park - Numb,407,12,,1570829,"+12,066",9751228,"+158,998",608528808
102,-9,Maanu - Jhol (w/ Annural Khalid),28,77,,1550148,"-9,391",10938420,"-13,507",41301609
103,-4,Oscar Maydon - Amigos? No. (w/ Neton Vega),45,88,,1549547,"+36,189",9904745,"+298,915",63016730
104,+12,Coldplay - The Scientist,651,79,,1541484,"+107,533",9954799,"+117,164",449860843
105,+9,Don Omar - Danza Kuduro (w/ Lucenzo),486,79,,1538320,"+90,235",9788293,"+149,263",655917952
106,-3,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),258,3,(x1),1522364,"+23,677",9890350,"+82,631",563581620
107,-2,Fourtwnty - Mangu (w/ Charita Utami),6,105,,1520239,"+33,588",8017296,"+1,520,239",8017296
108,-4,Imogen Heap - Headlock,113,63,,1518902,"+25,217",10304552,"+24,374",179561870
109,-8,The Chainsmokers - Something Just Like This (w/ Coldplay),1783,2,(x14),1511967,"+2,482",9904778,"+93,724",2150581301
110,-2,Vance Joy - Riptide,2258,16,,1507565,"+35,722",10064971,"+56,651",2171432811
111,+22,Bruno Mars - When I Was Your Man,1205,28,,1497195,"+123,573",9618372,"+84,428",1293290870
112,+9,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",255,58,,1492566,"+71,984",9458561,"+138,374",358860543
113,-13,OneRepublic - Counting Stars,2173,31,,1490376,"-19,536",10126229,"+55,895",1919124261
114,-1,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",995,57,,1484116,"+29,800",9591068,"+86,959",1250192949
115,+2,Ed Sheeran - Perfect,2746,3,(x1),1478391,"+45,264",9693178,"+115,243",3077149794
116,-4,Rauw Alejandro - Khé? (w/ Romeo Santos),162,21,,1475202,"+18,618",9450405,"+185,636",355666713
117,-15,Cigarettes After Sex - Apocalypse,989,52,,1471780,"-36,289",10502678,"+7,711",1365994640
118,-9,The Weeknd - Blinding Lights,1971,1,(x82),1471347,+692,9770512,"+82,622",4720583461
119,-4,Empire Of The Sun - We Are The People,49,89,,1465321,"+28,570",9826406,"+78,374",67189410
120,-9,Billie Eilish - CHIHIRO,342,3,(x1),1463619,"+2,964",9674817,"+110,884",777550489
121,-24,Arctic Monkeys - No. 1 Party Anthem,166,70,,1457223,"-63,281",10020496,"+62,896",261433020
122,-3,Linkin Park - In the End,686,8,,1455784,"+30,469",8971958,"+189,442",899549147
123,-1,Bad Bunny - KLOuFRENS,111,18,,1446906,"+35,447",9269951,"+218,645",223556624
124,-29,Addison Rae - Headphones On,7,95,,1446300,"-78,773",7965700,"+195,084",9216916
125,+1,Keane - Somewhere Only We Know,865,63,,1437330,"+35,595",9335384,"+181,455",1128034643
126,-30,Raim Laode - Lesung Pipi,13,72,,1434268,"-90,495",10783727,"-51,568",19395423
127,+11,Natasha Bedingfield - Unwritten,370,14,,1422621,"+71,091",9288955,"+86,683",686529767
128,+43,Fuerza Regida - COQUETA (w/ Grupo Frontera),7,128,,1417713,"+168,577",8718932,"+1,417,713",8718932
129,+36,Journey - Don't Stop Believin' (2022 Remaster),338,61,,1416662,"+154,108",9009830,"+76,374",504936968
130,+4,Tito Double P - DOS DÍAS (w/ Peso Pluma),238,24,,1411272,"+39,701",9376404,"+176,609",463505386
131,+13,Nirvana - Smells Like Teen Spirit - Remastered,401,98,,1405524,"+71,441",8950074,"+118,384",381868573
132,+10,Danny Ocean - Imagínate (w/ Kapo),120,37,,1403056,"+64,501",8817329,"+230,359",195533044
133,-5,Kushagra - Finding Her (w/ Bharath),18,89,,1402089,"+10,972",9991495,"-55,282",25492289
134,-10,One Direction - Night Changes,1108,6,,1401762,"-7,927",9699445,"+115,014",1373189585
135,-17,Hozier - Take Me To Church,2007,1,(x30),1400637,"-27,241",9327988,"+82,662",1884734351
136,+21,Xavi - En Privado (w/ Manuel Turizo),37,77,,1388598,"+96,378",8967239,"+92,918",52671859
137,-1,Feid - LUNA (w/ ATL Jacob),508,7,,1388593,"+28,378",9127337,"+165,444",1237853502
138,-8,"Tyler, The Creator - Like Him (w/ Lola Young)",180,20,,1386519,"-2,147",9530150,"-5,951",397092058
139,+21,Katy Perry - Last Friday Night (T.G.I.F.),17,139,,1386034,"+110,988",8690339,"+143,686",21038689
140,=,The Weeknd - Die For You,1210,9,,1382850,"+41,190",9297176,"+77,845",2149668065
141,+5,Ed Sheeran - Photograph,2030,13,,1382753,"+55,461",9052103,"+166,180",1469188497
142,-11,Lady Gaga - Judas,12,110,,1380041,"-2,643",9302246,"+41,691",16066762
143,-8,Bruno Mars - That's What I Like,993,5,,1376456,"+16,016",9115286,"+88,765",1379937617
144,+3,The Killers - Mr. Brightside,1354,59,,1375529,"+49,376",8957175,"+65,826",1131935114
145,-13,SZA - Snooze,799,25,,1375063,-951,9434537,"+137,967",1425863149
146,+8,Kendrick Lamar - Money Trees (w/ Jay Rock),472,31,,1372294,"+68,897",8893042,"+86,668",603370015
147,+3,Teddy Swims - The Door,224,88,,1369660,"+55,767",8899106,"+42,319",311113501
148,-5,Taylor Swift - Cruel Summer,809,2,(x18),1369544,"+32,096",9329441,"+11,088",2416433810
149,-43,Leon Thomas - MUTT,21,106,,1367049,"-119,368",9370007,"-12,965",27479470
150,-21,j-hope - MONA LISA,36,12,,1358658,"-31,457",9783438,"-97,608",72044167
151,-26,Selena Gomez - Ojos Tristes (w/ benny blanco),35,54,,1357231,"-47,461",9652736,"-76,876",58605432
152,-15,Fleetwood Mac - Dreams - 2004 Remaster,676,17,,1356677,"-1,910",9778737,"-27,021",747829607
153,NEW,Linkin Park - Unshatter,1,153,,1354347,,1354347,"+1,354,347",1354347
154,-9,Lady Gaga - Just Dance (w/ Colby O'Donis),14,128,,1352909,"+24,832",8936694,"+116,544",17695072
155,-28,Don Toliver - No Pole,164,58,,1345345,"-53,040",9189994,"-29,447",266718531
156,RE,Tito Double P - ROSONES,140,16,,1341250,,7406420,"+174,748",301707123
157,-5,Lana Del Rey - Summertime Sadness,852,74,,1339630,"+27,252",8939023,"+79,440",1112286188
158,+10,Morgan Wallen - Just In Case,36,83,,1338144,"+84,826",8522446,"-136,205",50137053
159,+22,J Balvin - LA CANCIÓN (w/ Bad Bunny),802,16,,1327970,"+108,360",2547580,"+1,327,970",986207699
160,-5,Evanescence - Bring Me To Life,23,123,,1314237,"+14,136",6245550,"+163,290",29031614
161,=,The Walters - I Love You So,1068,18,,1314235,"+39,373",8638361,"+79,801",1523210373
162,+1,Coldplay - A Sky Full of Stars,940,10,,1313192,"+41,128",8633093,"+39,777",647159324
163,+12,Chase Atlantic - Swim,202,46,,1311716,"+74,134",8716014,"+67,361",295118280
164,-23,Jin - Running Wild,162,6,,1311697,"-28,615",9737164,"+62,671",338367627
165,-17,JENNIE - ExtraL (w/ Doechii),64,18,,1308434,"-9,897",9053872,"-9,094",125775355
166,+18,Benson Boone - Slow It Down,343,26,,1305953,"+88,235",7403927,"+44,241",672275638
167,-9,Eminem - Without Me,1387,29,,1303793,"+20,111",6018835,"+118,074",1725346940
168,-17,Harry Styles - As It Was,1112,1,(x81),1303262,"-9,425",8764404,"+90,747",3781415086
169,-2,Tyla - PUSH 2 START,96,52,,1302699,"+46,990",7415397,"+151,585",152663638
170,NEW,Blessd - AMISTA (w/ Ovy On The Drums),1,170,,1298721,,1298721,"+1,298,721",1298721
171,RE,Shakira - Hips Don't Lie (w/ Wyclef Jean),193,63,,1296986,,3568280,"+1,296,986",259925366
172,-16,The Chainsmokers - Closer (w/ Halsey),1547,1,(x82),1293106,-193,7275271,"+1,293,106",1941258899
173,+25,BigXthaPlug - All The Way (w/ Bailey Zimmerman),22,69,,1287323,"+100,711",8332131,"-142,154",28356559
174,-21,Oscar Maydon - Tu Boda (w/ Fuerza Regida),206,4,,1282178,"-21,338",8930101,"+55,031",558430128
175,-6,Rihanna - Breakin' Dishes,120,85,,1281922,"+28,644",8561125,"+21,156",178387313
176,+13,V - Winter Ahead (w/ Park Hyo Shin),148,15,,1280051,"+69,385",8731274,"+32,915",266777874
177,-15,DJ Snake - Let Me Love You (w/ Justin Bieber),519,2,(x7),1277776,"+4,966",7202811,"+1,277,776",902681390
178,-12,Imagine Dragons - Believer,2838,15,,1273707,"+14,225",2533189,"+1,273,707",3171085646
179,-20,Doechii - DENIAL IS A RIVER,113,16,,1273658,"-1,486",8769107,"-43,422",253707789
180,-16,Twenty One Pilots - Stressed Out,894,5,,1268856,"+3,498",7168334,"+116,918",897208069
181,+14,Guns N' Roses - Sweet Child O' Mine,159,94,,1264640,"+73,523",3585759,"+118,920",152416091
182,-33,Billie Eilish - lovely (w/ Khalid),2534,19,,1264294,"-49,908",8456677,"+99,503",3161405548
183,-44,Neton Vega - Chiquita (w/ Tito Double P),18,139,,1260115,"-89,299",8443259,"+107,308",21706699
184,+1,Tito Double P - NADIE,155,32,,1258909,"+41,328",8418428,"+69,375",297876846
185,+1,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),62,88,,1255744,"+40,876",7184739,"+23,184",86786741
186,RE,Rihanna - We Found Love (w/ Calvin Harris),657,18,,1253321,,2388520,"+1,253,321",770269649
187,-8,Nirvana - Come As You Are - Remastered,9,179,,1252933,"+28,339",5958433,"+76,439",10738146
188,RE,Linkin Park - The Emptiness Machine,196,5,,1252586,,1252586,"+1,252,586",467679226
189,-13,Gorillaz - Feel Good Inc,147,94,,1249334,"+13,851",8380378,"+15,469",204314443
190,-18,d4vd - Here With Me,503,13,,1248874,"+2,423",6216457,"+1,248,874",905706394
191,RE,AC/DC - Thunderstruck,33,137,,1246492,,2403576,"+70,228",38680573
192,-1,Lady Gaga - Bad Romance,14,118,,1244288,"+36,513",8513626,"-43,624",16767770
193,-6,Frank Ocean - Pink + White,710,52,,1241681,"+30,033",8338490,"+64,206",1023385535
194,-16,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",37,81,,1240085,"+13,314",8973140,"-143,316",51523396
195,-25,Afusic - Pal Pal (w/ AliSoomroMusic),10,128,,1237943,"-14,308",8817312,"+9,567",12481462
196,-4,Sabrina Carpenter - Bed Chem,244,9,,1234086,"+28,120",8251339,"+4,469",545548070
197,RE,Lana Del Rey - Young And Beautiful,89,120,,1230522,,5841714,"+83,764",106789231
198,RE,"HUGEL - I Adore You (w/ Topic, Arash, Daecolm)",13,164,,1229156,,2368321,"+1,229,156",16671038
199,RE,"Drake - One Dance (w/ Wizkid, Kyla)",1821,1,(x101),1228018,,1228018,"+1,228,018",2647072049
200,-20,Arctic Monkeys - Do I Wanna Know?,1340,69,,1227919,"+6,548",5949892,"+1,227,919",1106744208
