Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
61,-12,Bad Bunny - NUEVAYoL,113,5,,1716354,"-292,489",12974939,"+10,908",422845602
62,-3,Tito Double P - TATTOO,59,21,,1710333,"-188,237",12785162,"-61,961",129985771
63,+30,Fourtwnty - Mangu (w/ Charita Utami),8,63,,1709388,"+171,800",10074474,"+519,590",11264272
64,-1,Shaboozey - A Bar Song (Tipsy),378,5,,1701542,"-162,412",12091922,"+163,628",1214646036
65,+8,Coldplay - Viva La Vida,1003,27,,1698321,"-93,439",12278006,"+51,805",1563814717
66,-20,Teddy Swims - Bad Dreams,176,41,,1695248,"-341,293",13303548,"-17,819",313728575
67,+15,Arctic Monkeys - 505,1211,40,,1692475,"+58,611",12066237,"+128,267",1704104733
68,-1,Sabrina Carpenter - Please Please Please,325,1,(x19),1689657,"-148,018",12704728,"+33,618",1380210972
69,-9,Kendrick Lamar - tv off (w/ Lefty Gunplay),156,5,,1686338,"-199,983",13417343,"-23,370",506367157
70,-8,Neton Vega - Loco,122,14,,1665862,"-207,988",12882828,"-109,763",317717496
71,+9,Clave Especial - COMO CAPO (w/ Fuerza Regida),27,71,,1649786,"-12,802",11457632,"+205,480",41596750
72,-3,Esau Ortiz - Triple Lavada,20,69,,1643515,"-184,070",12202914,"+127,572",31586660
73,+6,Bruno Mars - Just the Way You Are,891,27,,1630747,"-70,406",11798043,"+99,506",1237930447
74,-6,Tate McRae - Revolving door,66,18,,1628932,"-208,665",12695449,"+111,791",144269597
75,+8,Jung Kook - Seven (w/ Latto),653,1,(x71),1627777,"-1,949",11516578,"+70,399",2090530472
76,-2,Bruno Mars - Locked out of Heaven,1277,21,,1627412,"-135,356",11423871,"+201,982",1572113241
77,-19,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",113,8,,1626635,"-273,714",12848484,"-30,168",331532197
78,-14,Benson Boone - Sorry I'm Here For Someone Else,46,58,,1614270,"-247,520",12222866,"+194,956",69716835
79,-1,Lil Tecca - Dark Thoughts,45,18,,1609220,"-121,368",12506557,"+36,320",104362480
80,-4,Neton Vega - M&M,66,53,,1601230,"-151,137",12328212,"-132,311",113949136
81,+8,Djo - End of Beginning,436,1,(x3),1588709,"+6,271",11388196,"+182,326",1386362675
82,-16,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),164,13,,1577017,"-277,200",12532865,"+41,748",422072662
83,-13,Beéle - Mi Refe (w/ Ovy On The Drums),116,52,,1546052,"-272,328",12483921,"+7,055",218854827
84,+2,Maanu - Jhol (w/ Annural Khalid),30,77,,1542932,"-68,919",10976891,"+8,383",44456392
85,-20,Bad Bunny - VOY A LLeVARTE PA PR,113,7,,1516245,"-338,154",12520741,"-167,064",368039855
86,-2,Lady Gaga - Poker Face,94,64,,1512869,"-114,253",11475082,"-44,568",128003265
87,-12,Ed Sheeran - Azizam,20,27,,1498448,"-258,874",9039861,"+1,498,448",39227105
88,-3,Chrystal - The Days - NOTION Remix (w/ NOTION),112,49,,1493878,"-128,270",10997428,"+189,527",187721998
89,+13,Raim Laode - Lesung Pipi,15,72,,1484872,"+32,315",10607727,"-72,043",22332852
90,-9,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),352,1,(x1),1483645,"-168,055",11272468,"+5,934",1042332617
91,+18,Cigarettes After Sex - Apocalypse,991,52,,1468847,"+49,245",10507706,"+46,947",1368883089
92,+11,Imogen Heap - Headlock,115,63,,1462046,"+18,982",10424338,"+68,330",182466980
93,-1,The Weeknd - Starboy (w/ Daft Punk),1767,1,(x40),1459439,"-78,321",11049219,"+28,737",3055490935
94,+6,Tate McRae - greedy,546,1,(x34),1458784,"-9,349",10664223,"+119,241",1678672927
95,-5,Sabrina Carpenter - Busy Woman,73,11,,1447292,"-111,694",11220617,"+17,465",149652909
96,+28,One Direction - Night Changes,1110,6,,1443038,"+73,659",9911510,"+151,342",1376002002
97,-10,Gabito Ballesteros - 7 Dias (w/ Tito Double P),87,15,,1443036,"-165,564",10691009,"-27,747",186267437
98,+6,OneRepublic - Counting Stars,2175,31,,1440660,"-1,771",10235524,"+124,968",1922007352
99,+23,Arctic Monkeys - No. 1 Party Anthem,168,70,,1438886,"+62,405",10094854,"+76,484",264248387
100,-4,Radiohead - Creep,514,84,,1433076,"-68,333",10793123,"+84,718",688460557
101,-13,Oscar Maydon - Amigos? No. (w/ Neton Vega),47,88,,1431097,"-175,255",10398092,"+174,494",66054179
102,-5,Benson Boone - Mystical Magical,3,40,,1428495,"-58,932",5204781,"+1,428,495",5204781
103,+27,"Gracie Abrams - I Love You, I'm Sorry",272,15,,1416752,"+65,743",10835205,"+53,570",589767562
104,-10,Ed Sheeran - Shape of You,2493,1,(x98),1416222,"-117,329",10327078,"+107,182",3736216753
105,+13,SZA - Snooze,801,25,,1404623,"+16,852",9747671,"+139,362",1428655543
106,-7,Tom Odell - Another Love,1472,11,,1404143,"-65,147",10220529,"+135,484",2552487885
107,+4,Vance Joy - Riptide,2260,16,,1400451,"-16,880",10118587,"+52,342",2174250593
108,+23,Jin - Running Wild,164,6,,1386416,"+41,581",9470469,"-11,953",341098878
109,-18,Don Omar - Danza Kuduro (w/ Lucenzo),488,79,,1384259,"-158,617",9965622,"+79,109",658845087
110,+3,Fleetwood Mac - Dreams - 2004 Remaster,678,17,,1369867,"-36,549",9645061,"-108,641",750605890
111,+10,Taylor Swift - Cruel Summer,811,2,(x18),1360571,"-16,018",9440398,"+111,620",2419170970
112,+5,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",997,57,,1353115,"-38,229",9745451,"+170,094",1252937408
113,+3,Kushagra - Finding Her (w/ Bharath),20,89,,1351417,"-44,616",9878989,"-77,117",28239739
114,+13,Keane - Somewhere Only We Know,867,63,,1343632,"-19,450",9632282,"+165,519",1130741357
115,-3,Ed Sheeran - Perfect,2748,3,(x1),1342731,"-74,598",9809461,"+91,317",3079909854
116,+4,The Chainsmokers - Something Just Like This (w/ Coldplay),1785,2,(x14),1322422,"-63,405",9896648,"+31,298",2153289550
117,-11,Ariana Grande - twilight zone,31,3,(x1),1316673,"-123,614",11121635,"-221,639",77880270
118,+7,Fuerza Regida - COQUETA (w/ Grupo Frontera),9,118,,1310705,"-54,477",9116788,"+188,437",11394819
119,-14,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),260,3,(x1),1301297,"-140,434",10038821,"+82,802",566324648
120,-6,The Weeknd - Blinding Lights,1973,1,(x82),1298634,"-105,085",9792235,"+25,428",4723285814
121,+2,Billie Eilish - CHIHIRO,344,3,(x1),1293623,"-81,073",9831296,"+65,252",780218808
122,+41,Bruno Mars - That's What I Like,995,5,,1284353,"+34,621",9173045,"+79,591",1382471702
123,-13,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",257,58,,1282063,"-135,546",9584430,"+92,030",361560215
124,-17,Journey - Don't Stop Believin' (2022 Remaster),340,61,,1279366,"-154,536",9149198,"+52,290",507650236
125,+34,Hozier - Take Me To Church,2009,1,(x30),1279338,"+9,307",9394493,"+95,667",1887283720
126,+14,"Tyler, The Creator - Like Him (w/ Lola Young)",182,20,,1275859,"-40,555",9455158,"-14,635",399684331
127,RE,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",74,71,,1272101,,2436580,"+228,104",109189658
128,+4,Natasha Bedingfield - Unwritten,372,14,,1266296,"-75,414",9321851,"+36,537",689137773
129,+35,Chase Atlantic - Swim,204,46,,1265605,"+19,507",8770313,"+50,679",297629983
130,-22,Xavi - En Privado (w/ Manuel Turizo),39,77,,1265455,"-158,113",9199595,"+133,183",55360882
131,+22,d4vd - Here With Me,505,13,,1262767,"-20,483",8762474,"+1,262,767",908252411
132,-13,Tito Double P - DOS DÍAS (w/ Peso Pluma),240,24,,1239555,"-148,205",9383648,"-57,621",466132701
133,+19,The Weeknd - Die For You,1212,9,,1239137,"-45,628",9243015,"+6,670",2152191967
134,+28,V - Winter Ahead (w/ Park Hyo Shin),150,15,,1237674,"-12,511",8741588,"+3,559",269265733
135,-1,Empire Of The Sun - We Are The People,51,89,,1231654,"-106,480",9740329,"-44,206",69759198
136,+7,Rihanna - Breakin' Dishes,122,85,,1227925,"-82,846",8808726,"+150,905",180926009
137,+10,Lady Gaga - Judas,14,110,,1226083,"-80,032",9398605,"+62,655",18598960
138,-23,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),10,18,,1223074,"-175,690",10665290,"-236,567",16830624
139,+16,Benson Boone - Slow It Down,345,26,,1218780,"-57,669",8739466,"+1,218,780",674770867
140,-39,Sleep Token - Damocles,3,37,,1217736,"-241,313",5045438,"+1,217,736",5045438
141,+10,j-hope - MONA LISA,38,12,,1211859,"-76,067",9577273,"-100,620",74543952
142,+29,The Walters - I Love You So,1070,18,,1211786,"-16,003",8850361,"+114,793",1525649948
143,-1,Neton Vega - Chiquita (w/ Tito Double P),20,139,,1211432,"-101,606",8747274,"+156,205",24231169
144,+12,Katy Perry - Last Friday Night (T.G.I.F.),19,139,,1210839,"-65,452",8765839,"+48,701",23525819
145,RE,Raim Laode - Komang,97,44,,1204498,,3597187,"-28,381",126050530
146,+3,Lady Gaga - Just Dance (w/ Colby O'Donis),16,128,,1203543,"-99,894",9029351,"+27,325",20202052
147,+23,Ed Sheeran - Photograph,2032,13,,1203465,"-25,694",9114473,"+86,524",1471621121
148,-15,Linkin Park - Numb,409,12,,1202481,"-138,596",9842417,"+67,979",611072366
149,-10,Oscar Maydon - Tu Boda (w/ Fuerza Regida),208,4,,1201488,"-118,236",8997145,"-26,652",560951340
150,-9,Coldplay - The Scientist,653,79,,1193938,"-122,236",9829244,"-75,675",452370955
151,-13,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),64,88,,1188932,"-139,518",7293805,"+34,361",89304123
152,-4,Harry Styles - As It Was,1114,1,(x81),1188694,"-115,564",8919867,"+35,183",3783908038
153,+14,Lana Del Rey - Summertime Sadness,854,74,,1182859,"-57,017",8965393,"+41,698",1114708923
154,+6,Afusic - Pal Pal (w/ AliSoomroMusic),12,128,,1178840,"-77,268",8779087,"-41,294",14916410
155,RE,Mitski - My Love Mine All Mine,547,2,(x4),1177679,,2343710,"+99,342",1412940266
156,-10,Teddy Swims - The Door,226,88,,1173861,"-132,363",8965707,"+52,305",313593586
157,-3,Don Toliver - No Pole,166,58,,1172642,"-108,873",9153654,"-46,150",269172688
158,=,The Killers - Mr. Brightside,1356,59,,1168318,"-105,556",8957561,"+22,477",1134377306
159,-61,Bruno Mars - When I Was Your Man,1207,28,,1166470,"-303,499",9805282,"+96,156",1295927309
160,-10,Nirvana - Smells Like Teen Spirit - Remastered,403,98,,1165152,"-136,630",9014631,"+42,272",384335507
161,-24,Leon Thomas - MUTT,23,106,,1164904,"-164,383",9411533,"+14,281",29973661
162,+25,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",39,81,,1164706,"-19,142",8689095,"-136,412",53871950
163,+11,Selena Gomez - Ojos Tristes (w/ benny blanco),37,54,,1158143,"-55,899",9412976,"-109,216",60977617
164,-36,Rauw Alejandro - Khé? (w/ Romeo Santos),164,21,,1156296,"-206,440",9483484,"-12,535",358185745
165,+18,The Chainsmokers - Closer (w/ Halsey),1549,1,(x82),1153656,"-42,646",8550426,"+78,853",1943608857
166,+2,Kendrick Lamar - Money Trees (w/ Jay Rock),474,31,,1153581,"-83,381",8935080,"+45,114",605760558
167,-41,Bad Bunny - KLOuFRENS,113,18,,1150235,"-213,104",9399849,"+12,313",226070198
168,+16,Tears For Fears - Everybody Wants To Rule The World,778,80,,1144792,"-48,538",4648467,"+36,668",970031980
169,RE,Ruth B. - Dandelions,1191,32,,1143739,,1143739,"+98,619",1631657106
170,-25,Linkin Park - In the End,688,8,,1135386,"-171,548",9169057,"+95,392",901991467
171,RE,Olivia Rodrigo - traitor,586,7,,1128817,,3544046,"+1,128,817",1035466596
172,RE,Chezile - Beanie,146,53,,1128604,,3546387,"+1,128,604",229740053
173,RE,SZA - Saturn,345,12,,1126692,,3501436,"+1,126,692",713713383
174,+15,Imagine Dragons - Believer,2840,15,,1125645,"-56,191",4840670,"+1,125,645",3173393127
175,+24,Maroon 5 - Payphone (w/ Wiz Khalifa),426,63,,1124461,"-21,545",7081988,"+57,582",397419798
176,+21,Billie Eilish - lovely (w/ Khalid),2536,19,,1122076,"-25,152",8449426,"-19,074",3163674852
177,RE,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee),2207,1,(x16),1120400,,5902082,"+1,120,400",3490397299
178,+15,Frank Ocean - Pink + White,712,52,,1117173,"-38,277",8385629,"+42,804",1025658158
179,RE,Cigarettes After Sex - Cry,109,118,,1113173,,4641198,"+1,113,173",142972020
180,-19,Tyla - PUSH 2 START,98,52,,1111840,"-139,640",8574755,"+1,111,840",155026958
181,+5,DJ Snake - Let Me Love You (w/ Justin Bieber),521,2,(x7),1108295,"-75,757",8346577,"+1,108,295",904973737
182,-4,Lady Gaga - Bad Romance,16,118,,1105659,"-103,279",8416705,"-23,981",19082367
183,-26,J Balvin - LA CANCIÓN (w/ Bad Bunny),804,16,,1104565,"-169,812",4926522,"+1,104,565",988586641
184,-9,JENNIE - ExtraL (w/ Doechii),66,18,,1101466,"-112,260",8940441,"-68,600",128090547
185,-20,Shakira - Hips Don't Lie (w/ Wyclef Jean),195,63,,1101232,"-142,858",3642308,"+46,701",262270688
186,-10,Tito Double P - NADIE,157,32,,1100155,"-111,729",8391987,"-30,824",300188885
187,RE,Conan Gray - The Cut That Always Bleeds,35,154,,1098028,,1098028,"+16,387",42248763
188,-59,Danny Ocean - Imagínate (w/ Kapo),122,37,,1097994,"-255,379",8976679,"+23,748",197984411
189,-54,Feid - LUNA (w/ ATL Jacob),510,7,,1096547,"-239,062",9152368,"-34,769",1240285658
190,+2,Lana Del Rey - Young And Beautiful,91,120,,1095476,"-69,075",7031664,"+25,399",109049258
191,-12,Guns N' Roses - Sweet Child O' Mine,161,94,,1092707,"-113,244",5884417,"+1,092,707",154714749
192,-19,Morgan Wallen - Just In Case,38,83,,1091958,"-124,531",8423752,"-25,448",52445500
193,-11,Eminem - Without Me,1389,29,,1091698,"-104,665",6103344,"+51,738",1727635001
194,RE,Coldplay - Sparks,248,82,,1091572,,4570900,"+5,239",313427399
195,RE,"Drake - One Dance (w/ Wizkid, Kyla)",1822,1,(x101),1091161,,2319179,"+1,091,161",2648163210
196,RE,TV Girl - Lovers Rock,590,92,,1090569,,2247114,"+15,658",778829668
197,RE,Nirvana - Come As You Are - Remastered,10,179,,1088366,,5887578,"+1,088,366",11826512
198,RE,Earl Agustin - Tibok,43,42,,1087392,,5963684,"-107,977",69382857
199,-27,Dj Guuga - Vidrado Em Você (w/ Mc Livinho),6,146,,1081388,"-138,390",2301166,"-73,984",7056697
200,-19,Myles Smith - Stargazing,289,14,,1079794,"-122,609",3447937,"+1,079,794",666216652
